Origin,Dest,rorg,rdes
BUR,BFL,94,83
BUR,CDC,1,0
BUR,COS,2,0
BUR,DEN,5495,8488
BUR,DFW,5119,8933
BUR,FAT,2,0
BUR,GJT,1,0
BUR,JFK,1730,1796
BUR,LAS,28110,38295
BUR,LAX,1,1
BUR,LGB,283,730
BUR,MCO,15,66
BUR,MDW,3,4
BUR,MRY,1,0
BUR,OAK,32612,39317
BUR,ONT,508,831
BUR,ORD,12,39
BUR,PDX,4324,7563
BUR,PHX,21749,30047
BUR,PSP,0,0
BUR,RNO,170,222
BUR,SAN,85,157
BUR,SBA,28,49
BUR,SEA,7008,9897
BUR,SFO,29076,30112
BUR,SJC,16782,21228
BUR,SLC,2615,3391
BUR,SMF,18587,23529
BUR,SNA,64,109
BUR,STL,730,902
BUR,TUS,1,1
BUR,TWF,0,0
BWI,ABE,1140,1154
BWI,ABQ,1281,852
BWI,ALB,12081,12430
BWI,ATL,40518,40774
BWI,AUS,1893,1599
BWI,AVL,764,741
BWI,AVP,512,477
BWI,BDL,18489,17920
BWI,BGM,1144,1403
BWI,BHM,6054,5698
BWI,BNA,15589,15766
BWI,BOS,31169,32077
BWI,BTV,72,57
BWI,BUF,10703,10519
BWI,CAE,871,1008
BWI,CHO,220,362
BWI,CHS,1061,1049
BWI,CLE,25483,30820
BWI,CLT,28372,28109
BWI,CMH,6093,7530
BWI,COS,1,0
BWI,CVG,11027,12545
BWI,DAB,67,70
BWI,DAY,2489,2607
BWI,DCA,373,468
BWI,DEN,11998,13602
BWI,DFW,16768,19678
BWI,DTW,15393,20296
BWI,EWR,11131,12661
BWI,FAY,1020,980
BWI,FLL,15842,14046
BWI,GRR,1,0
BWI,GSO,6087,6115
BWI,GSP,325,329
BWI,HOU,4446,3436
BWI,IAD,58,64
BWI,IAH,10576,13958
BWI,ILM,1419,1322
BWI,IND,6389,5785
BWI,ISO,808,778
BWI,ISP,11255,12388
BWI,JAN,2781,2406
BWI,JAX,10990,10319
BWI,JFK,4077,5000
BWI,LAS,8226,7755
BWI,LAX,11706,9522
BWI,LEX,1,0
BWI,LGA,10832,9594
BWI,LIT,906,755
BWI,LYH,94,124
BWI,MCI,6502,5412
BWI,MCO,27548,26532
BWI,MDT,220,442
BWI,MDW,16258,16636
BWI,MEM,1089,1864
BWI,MHT,15239,16788
BWI,MIA,10982,10901
BWI,MKE,798,1104
BWI,MLB,100,143
BWI,MSN,1,0
BWI,MSP,6575,9476
BWI,MSY,4996,3905
BWI,MYR,1688,1440
BWI,OAJ,496,658
BWI,OAK,267,62
BWI,OKC,225,127
BWI,ORD,31796,35216
BWI,ORF,12660,12431
BWI,ORH,2394,2220
BWI,PBI,8782,7390
BWI,PHL,4346,5394
BWI,PHX,14271,12359
BWI,PIT,20189,21195
BWI,PVD,27770,28639
BWI,PWM,429,372
BWI,RDU,12978,13610
BWI,RIC,4862,4815
BWI,ROA,3824,4125
BWI,ROC,5730,6529
BWI,RSW,3498,3319
BWI,SAN,1720,1141
BWI,SAT,2088,1702
BWI,SDF,9387,9580
BWI,SEA,119,121
BWI,SFO,4022,3918
BWI,SJC,294,233
BWI,SJU,3561,4283
BWI,SLC,1524,1371
BWI,SRQ,529,580
BWI,STL,17650,20001
BWI,SWF,149,140
BWI,SYR,4784,4686
BWI,TPA,21273,19367
BWI,UCA,992,1125
BZN,ATL,45,69
BZN,BIL,660,1877
BZN,BTM,1832,2244
BZN,COS,0,0
BZN,DEN,4204,5206
BZN,DTW,81,120
BZN,GJT,2,0
BZN,GTF,62,68
BZN,IDA,2,0
BZN,MSN,0,0
BZN,MSO,1310,1244
BZN,MSP,2809,4374
BZN,ORD,412,479
BZN,PIH,1,0
BZN,RFD,0,0
BZN,SFO,19,26
BZN,SLC,9039,12833
BZN,TWF,2,0
CAE,AEX,0,0
CAE,AGS,1,1
CAE,ATL,31320,34388
CAE,AUS,1,1
CAE,BOS,23,19
CAE,BTR,1,1
CAE,BWI,922,894
CAE,CHS,1289,1491
CAE,CLT,11604,14743
CAE,CMH,1,0
CAE,CRP,1,1
CAE,CVG,2679,3578
CAE,DAB,0,1
CAE,DCA,37,54
CAE,DFW,1461,2347
CAE,DTW,316,319
CAE,EWR,3633,4639
CAE,FLL,0,0
CAE,GSO,196,326
CAE,GSP,6,16
CAE,HOU,0,1
CAE,IAD,2954,3709
CAE,IAH,915,1588
CAE,JAX,1,0
CAE,JFK,2,1
CAE,LGA,1594,2217
CAE,MCO,192,244
CAE,MEM,242,389
CAE,MYR,2,2
CAE,ORD,3811,4087
CAE,PHL,439,682
CAE,RDU,729,1635
CAE,RIC,1,1
CAE,SAV,155,149
CAE,TPA,223,217
CAK,ATL,6786,8896
CAK,BNA,29,72
CAK,BOS,606,965
CAK,BWI,1,1
CAK,CLE,291,374
CAK,CLT,675,688
CAK,CMH,137,343
CAK,CRW,2,2
CAK,CVG,1602,2582
CAK,DAY,1936,2289
CAK,DEN,504,856
CAK,DTW,349,674
CAK,FLL,49,64
CAK,FWA,53,133
CAK,IND,54,49
CAK,LAS,70,145
CAK,LGA,1608,2405
CAK,MCO,529,814
CAK,ORD,2828,4193
CAK,PHL,298,504
CAK,PIT,3433,3992
CAK,RSW,78,203
CAK,TPA,296,441
CCR,LAX,945,1562
CDC,LAX,2,2
CDC,PVU,0,0
CDC,SGU,24,30
CDC,SLC,751,1077
CDV,ANC,2055,3384
CDV,YAK,2041,3116
CEC,ACV,645,901
CEC,RDD,1,0
CEC,SFO,1126,1206
CEC,SMF,35,25
CHA,ATL,13815,17327
CHA,BHM,3,4
CHA,BNA,676,1096
CHA,BTR,1,1
CHA,CLT,4382,5275
CHA,CVG,1062,1994
CHA,DFW,372,408
CHA,HSV,2,1
CHA,IAH,339,534
CHA,JAN,1,0
CHA,MEM,585,1618
CHA,ORD,1199,1874
CHA,RSW,1,1
CHA,SDF,0,0
CHA,TOL,0,0
CHA,TYS,2,2
CHO,ATL,1567,2035
CHO,BWI,175,186
CHO,CLT,2061,2248
CHO,CVG,659,1154
CHO,DCA,1,1
CHO,IAD,268,374
CHO,LGA,458,459
CHO,LYH,209,355
CHO,RIC,145,202
CHO,ROA,300,379
CHS,ATL,28091,35429
CHS,AUS,2,4
CHS,BOS,274,471
CHS,BWI,1094,1041
CHS,CAE,1130,1371
CHS,CLE,7,11
CHS,CLT,16030,18619
CHS,CVG,1207,1851
CHS,DCA,2773,3253
CHS,DFW,1628,1946
CHS,DTW,327,548
CHS,EWR,3620,4539
CHS,FWA,0,0
CHS,GSO,620,962
CHS,GSP,247,538
CHS,IAD,3165,4329
CHS,IAH,935,1635
CHS,IND,1,0
CHS,JAX,1529,1578
CHS,JFK,194,269
CHS,LGA,3030,3978
CHS,LIT,1,1
CHS,MCN,1,0
CHS,MCO,255,370
CHS,MEM,256,441
CHS,MGM,1,0
CHS,MIA,164,165
CHS,MKE,0,0
CHS,MSP,15,15
CHS,MYR,33,79
CHS,ORD,3848,4106
CHS,ORF,1234,1427
CHS,PBI,1,1
CHS,PHL,442,591
CHS,RDU,1035,2517
CHS,SAV,2646,3353
CHS,SGF,1,0
CHS,SHV,1,2
CHS,TPA,140,136
CIC,FAT,1,0
CIC,MRY,0,0
CIC,SFO,1944,2478
CIC,SMF,3,2
CID,ATL,287,522
CID,COS,1,0
CID,CVG,1125,1817
CID,DEN,3806,5405
CID,DFW,2492,3467
CID,DSM,282,1506
CID,DTW,353,630
CID,FSD,2,5
CID,GJT,0,0
CID,ICT,0,1
CID,LAS,1,0
CID,LNK,1,0
CID,MLI,364,1170
CID,MSP,2825,4972
CID,OMA,47,95
CID,ORD,11426,15444
CID,PHX,492,523
CID,PIA,102,154
CID,RFD,0,0
CID,STL,3796,10094
CID,SUX,360,428
CKB,CVG,3,4
CKB,LEX,1,1
CKB,PIT,1,0
CLD,LAX,3970,4845
CLD,ONT,1,0
CLD,PHX,129,208
CLD,SNA,1,0
CLE,ABE,1027,1499
CLE,ABQ,8,10
CLE,AGS,1,3
CLE,ALB,2485,3154
CLE,ATL,21702,28604
CLE,AUS,690,1174
CLE,BDL,5744,7557
CLE,BHM,83,167
CLE,BNA,8670,10918
CLE,BOS,14123,17613
CLE,BTV,825,1221
CLE,BUF,5086,6037
CLE,BWI,24921,29798
CLE,CAK,253,275
CLE,CHS,2,6
CLE,CLT,11330,13716
CLE,CMH,1925,3108
CLE,COS,1,0
CLE,CPR,1,0
CLE,CRW,53,64
CLE,CVG,9258,12825
CLE,CWA,1,0
CLE,DAB,40,49
CLE,DAY,1532,2312
CLE,DCA,11373,15704
CLE,DEN,14440,17470
CLE,DFW,12599,15893
CLE,DTW,9199,18004
CLE,ERI,69,61
CLE,EWR,20135,27363
CLE,FLL,3281,4345
CLE,FNT,77,115
CLE,FWA,3,1
CLE,GJT,0,0
CLE,GRR,1784,2766
CLE,GSO,1544,2154
CLE,GSP,811,1101
CLE,HDN,18,22
CLE,HOU,123,288
CLE,HPN,706,1484
CLE,IAD,5092,7567
CLE,IAH,16033,19935
CLE,IND,6590,9719
CLE,ISP,443,689
CLE,JAN,1,0
CLE,JAX,483,539
CLE,JFK,5465,7440
CLE,LAN,316,409
CLE,LAS,7337,8752
CLE,LAX,10243,10979
CLE,LEX,394,752
CLE,LGA,22110,29983
CLE,MBS,315,387
CLE,MCI,4240,6040
CLE,MCO,7951,10788
CLE,MDT,735,1165
CLE,MDW,21783,28661
CLE,MEM,1240,3006
CLE,MHT,1384,2318
CLE,MIA,4245,5995
CLE,MKE,4904,6414
CLE,MSN,895,1308
CLE,MSP,9605,17343
CLE,MSY,1838,2681
CLE,MTJ,10,5
CLE,MYR,16,48
CLE,OKC,59,74
CLE,OMA,42,43
CLE,ORD,40624,49785
CLE,ORF,1406,2094
CLE,PBI,1456,1876
CLE,PDX,51,37
CLE,PHL,14708,20456
CLE,PHX,7115,8385
CLE,PIT,10419,12044
CLE,PVD,2849,4076
CLE,PWM,206,249
CLE,RDU,3281,4586
CLE,RIC,1311,1916
CLE,ROC,2397,2957
CLE,RSW,2430,3323
CLE,SAN,988,1045
CLE,SAT,454,771
CLE,SAV,20,19
CLE,SBN,53,43
CLE,SDF,2537,3263
CLE,SEA,992,1322
CLE,SFO,5798,6434
CLE,SJU,164,333
CLE,SLC,365,349
CLE,SRQ,831,1019
CLE,STL,16590,22903
CLE,SYR,2577,3170
CLE,TPA,5625,7118
CLE,TUL,0,0
CLE,TYS,675,951
CLE,XNA,80,69
CLL,ABI,0,0
CLL,DFW,1704,3388
CLL,IAH,853,1519
CLL,ILE,1,1
CLT,ABE,3076,2927
CLT,AGS,2747,3329
CLT,ALB,4244,4257
CLT,ATL,51166,55387
CLT,ATW,1,0
CLT,AUS,210,120
CLT,AVL,12601,12984
CLT,AVP,174,147
CLT,BDL,12443,11779
CLT,BHM,10116,10468
CLT,BNA,15329,15153
CLT,BOS,32542,29456
CLT,BUF,9428,8492
CLT,BWI,31194,30335
CLT,CAE,14644,16526
CLT,CAK,733,749
CLT,CHA,5941,5878
CLT,CHO,1579,1887
CLT,CHS,20896,22320
CLT,CLE,14534,15562
CLT,CMH,12051,12669
CLT,CRW,4437,4311
CLT,CVG,6540,8363
CLT,DAB,7178,7032
CLT,DAY,10173,10322
CLT,DCA,33132,30545
CLT,DEN,11847,11017
CLT,DFW,23842,29554
CLT,DTW,19708,22840
CLT,EGE,42,29
CLT,EVV,123,53
CLT,EWR,37354,35258
CLT,FAY,12606,13324
CLT,FLL,24924,22735
CLT,GNV,2713,3177
CLT,GRR,215,254
CLT,GSO,22513,21967
CLT,GSP,13996,13508
CLT,HPN,97,146
CLT,HSV,4555,4869
CLT,HTS,1865,1852
CLT,IAD,13688,16458
CLT,IAH,16389,18681
CLT,ILM,17916,18182
CLT,IND,15708,16722
CLT,ISO,1261,1440
CLT,ISP,2068,1799
CLT,JAN,9,10
CLT,JAX,23154,23703
CLT,JFK,4498,4801
CLT,LAS,7094,5650
CLT,LAX,17460,13865
CLT,LEX,1686,2120
CLT,LGA,45568,41444
CLT,LIT,2075,1545
CLT,LWB,9,12
CLT,LYH,1766,1938
CLT,MCI,12711,11836
CLT,MCO,33776,31241
CLT,MDT,6535,6652
CLT,MDW,667,1405
CLT,MEM,11946,12422
CLT,MGM,318,185
CLT,MHT,2562,2754
CLT,MIA,26751,25498
CLT,MKE,4736,5087
CLT,MLB,5813,5777
CLT,MOB,2012,1787
CLT,MSP,11043,12216
CLT,MSY,15505,14060
CLT,MYR,22564,22686
CLT,OAJ,4431,3937
CLT,ORD,41919,42522
CLT,ORF,21570,21249
CLT,PBI,16435,15947
CLT,PDX,80,41
CLT,PHF,709,853
CLT,PHL,37611,36151
CLT,PHX,9860,8137
CLT,PIT,33686,33572
CLT,PNS,9294,9350
CLT,PVD,8705,8656
CLT,PWM,337,342
CLT,RDU,27054,28318
CLT,RIC,21399,20504
CLT,ROA,12481,13646
CLT,ROC,4672,4461
CLT,RSW,15440,15191
CLT,SAN,3892,3248
CLT,SAT,1762,1348
CLT,SAV,16669,17849
CLT,SDF,8426,9960
CLT,SEA,5102,4316
CLT,SFO,14066,11272
CLT,SJU,5580,5392
CLT,SLC,126,247
CLT,SRQ,8617,8557
CLT,STL,12665,17510
CLT,STT,1490,1368
CLT,STX,138,107
CLT,SWF,536,553
CLT,SYR,5430,4740
CLT,TLH,5765,5879
CLT,TPA,30702,28277
CLT,TRI,9597,10183
CLT,TYS,7054,7912
CLT,XNA,10,15
CMH,ALB,1,1
CMH,ATL,13637,17819
CMH,AUS,0,0
CMH,BDL,94,116
CMH,BNA,2116,2820
CMH,BOS,8051,10174
CMH,BWI,5782,7545
CMH,CAK,209,451
CMH,CLE,1368,3372
CMH,CLT,11334,12288
CMH,CVG,13550,17684
CMH,DAY,931,865
CMH,DCA,10999,14632
CMH,DEN,4401,5119
CMH,DFW,6750,10662
CMH,DTW,7966,14801
CMH,EWR,15022,21860
CMH,FLL,258,366
CMH,GRB,1,0
CMH,GRR,1,0
CMH,IAD,1414,1746
CMH,IAH,5029,7304
CMH,ICT,1,0
CMH,IND,3841,4955
CMH,JFK,1948,2674
CMH,LAS,7848,9213
CMH,LAX,2959,2916
CMH,LGA,14384,17849
CMH,MCI,186,384
CMH,MCO,6812,7395
CMH,MDW,15569,21174
CMH,MEM,1330,2458
CMH,MIA,836,1119
CMH,MKE,691,908
CMH,MSN,2,0
CMH,MSP,5744,9293
CMH,OMA,0,1
CMH,ORD,28058,34029
CMH,PBI,74,99
CMH,PHL,11577,13462
CMH,PHX,10565,11768
CMH,PIT,11461,12824
CMH,RDU,1142,1295
CMH,ROC,1,1
CMH,RSW,592,1000
CMH,SBN,1,0
CMH,SDF,30,43
CMH,SLC,92,115
CMH,STL,11654,17421
CMH,TPA,4672,5049
CMI,ATL,47,71
CMI,CVG,398,708
CMI,DAY,1541,2476
CMI,DFW,207,390
CMI,ORD,3535,5635
CMI,PIA,91,285
CMI,PIT,202,520
CMI,STL,186,825
CMX,MSP,79,124
COD,CPR,1,1
COD,DEN,284,430
COD,IDA,1,0
COD,PIH,0,0
COD,SLC,1212,1530
COD,TWF,1,0
COS,ABQ,597,604
COS,ATL,2453,2888
COS,AUS,2,1
COS,BHM,0,0
COS,BUR,1,0
COS,CLE,1,1
COS,CVG,2412,2911
COS,DEN,20615,28193
COS,DFW,13184,20693
COS,DTW,196,367
COS,EWR,366,535
COS,FAT,0,0
COS,FMN,1,0
COS,FSD,1,0
COS,GJT,2,0
COS,GRB,0,0
COS,IAH,3281,6245
COS,ICT,305,495
COS,IDA,0,0
COS,IND,1,0
COS,LAN,1,0
COS,LAS,1227,2542
COS,LAX,2612,3352
COS,LNK,0,0
COS,MCI,156,156
COS,MEM,157,176
COS,MKE,1,0
COS,MLI,1,0
COS,MSN,0,0
COS,MSP,2211,3509
COS,MTJ,0,0
COS,OAK,17,35
COS,OKC,2,2
COS,ONT,314,262
COS,ORD,8452,8655
COS,PHX,4933,10395
COS,PIA,2,0
COS,PSP,0,0
COS,PUB,1328,1975
COS,RFD,2,0
COS,RNO,1,1
COS,SAN,196,319
COS,SBN,0,0
COS,SFO,694,865
COS,SLC,5890,8914
COS,SMF,261,373
COS,STL,2917,5726
COS,TUL,0,0
COS,TUS,0,0
COS,TWF,1,0
CPR,BIS,186,270
CPR,COD,0,0
CPR,DEN,2536,3329
CPR,EKO,1,0
CPR,GJT,2,0
CPR,IDA,2,0
CPR,MSP,101,154
CPR,OGD,1,0
CPR,PIH,6,0
CPR,RAP,703,885
CPR,SLC,3829,5678
CPR,TWF,1,0
CRP,ATL,1330,1922
CRP,AUS,52,44
CRP,BRO,1,1
CRP,DFW,10426,14952
CRP,HOU,13053,17754
CRP,HRL,5,5
CRP,IAH,6818,12562
CRP,MFE,3,3
CRP,SAT,62,144
CRW,ATL,3314,3827
CRW,BNA,1,1
CRW,CAK,2,13
CRW,CHO,0,1
CRW,CLE,77,130
CRW,CLT,4834,4720
CRW,CVG,1428,2108
CRW,DAY,2,4
CRW,DCA,794,861
CRW,DTW,0,0
CRW,FWA,0,0
CRW,GSP,0,0
CRW,HTS,682,767
CRW,IAD,600,925
CRW,IAH,766,1262
CRW,LEX,105,158
CRW,LGA,393,501
CRW,ORD,1171,1452
CRW,PIT,8915,9666
CRW,RDU,1,1
CRW,ROA,3,6
CRW,SPI,2,0
CSG,ATL,6345,9168
CVG,ABE,2271,2772
CVG,ABQ,3494,3587
CVG,ACY,648,935
CVG,AGS,0,0
CVG,ALB,5641,7614
CVG,ANC,95,71
CVG,ATL,36157,35786
CVG,ATW,1687,2347
CVG,AUS,3150,3688
CVG,AVL,861,999
CVG,AVP,1554,2003
CVG,AZO,1651,2238
CVG,BDL,11188,12173
CVG,BGM,665,863
CVG,BGR,1799,2134
CVG,BHM,6169,6708
CVG,BIL,168,80
CVG,BNA,7681,8994
CVG,BOS,18315,18369
CVG,BTR,498,636
CVG,BTV,1043,1328
CVG,BUF,5772,6298
CVG,BWI,11094,12281
CVG,CAE,3279,3583
CVG,CAK,2709,3321
CVG,CHA,1526,1977
CVG,CHO,971,1312
CVG,CHS,1697,2345
CVG,CID,1605,2244
CVG,CKB,2,2
CVG,CLE,13597,17461
CVG,CLT,6528,8286
CVG,CMH,12296,15313
CVG,CMI,558,686
CVG,COS,2868,2762
CVG,CRW,1579,1921
CVG,DAB,362,334
CVG,DAY,3735,4819
CVG,DCA,17847,19655
CVG,DEN,11691,11430
CVG,DFW,22935,24789
CVG,DSM,1862,2754
CVG,DTW,14085,20837
CVG,EGE,75,54
CVG,ERI,772,851
CVG,EVV,1751,1961
CVG,EWR,20883,24952
CVG,FLL,8115,9184
CVG,FNT,835,1231
CVG,FSD,788,1157
CVG,FWA,3945,4584
CVG,GRB,1251,1596
CVG,GRR,8978,10288
CVG,GSO,7179,8185
CVG,GSP,2583,2874
CVG,HDN,7,8
CVG,HNL,497,501
CVG,HOU,5962,6010
CVG,HPN,998,1455
CVG,HSV,1721,2135
CVG,HTS,521,749
CVG,HVN,468,635
CVG,IAD,4093,5317
CVG,IAH,3932,6687
CVG,ICT,330,411
CVG,ILM,204,280
CVG,IND,8767,10643
CVG,ISP,668,892
CVG,JAC,31,24
CVG,JAN,4226,5594
CVG,JAX,7309,8101
CVG,JFK,9558,9781
CVG,LAN,1784,2321
CVG,LAS,6146,6069
CVG,LAX,17762,15130
CVG,LEX,12972,16196
CVG,LGA,22994,24353
CVG,LIT,5637,6369
CVG,MCI,10561,12731
CVG,MCO,15035,15334
CVG,MDT,2696,3059
CVG,MDW,580,681
CVG,MEM,8225,9786
CVG,MGM,300,374
CVG,MHT,2473,3021
CVG,MIA,9640,10713
CVG,MKE,8614,10001
CVG,MLB,80,92
CVG,MLI,639,763
CVG,MOB,126,137
CVG,MSN,1354,1809
CVG,MSP,14482,18826
CVG,MSY,10383,11378
CVG,MYR,1080,1425
CVG,OKC,2958,3539
CVG,OMA,1784,2279
CVG,ONT,287,179
CVG,ORD,42872,50605
CVG,ORF,7868,8583
CVG,PBI,7856,8364
CVG,PDX,8573,7996
CVG,PFN,81,124
CVG,PHF,222,235
CVG,PHL,18591,21896
CVG,PHX,10996,11049
CVG,PIA,1,0
CVG,PIT,15689,20115
CVG,PNS,344,369
CVG,PVD,4147,4768
CVG,PWM,5754,6174
CVG,RDU,9382,11233
CVG,RIC,9112,10901
CVG,ROA,1227,1538
CVG,ROC,4355,4803
CVG,RSW,7244,7390
CVG,SAN,8916,8347
CVG,SAT,4374,4691
CVG,SAV,1761,2340
CVG,SBN,6323,6837
CVG,SCE,785,1158
CVG,SDF,15637,18262
CVG,SEA,10609,9738
CVG,SFO,12443,11151
CVG,SGF,952,1441
CVG,SHV,744,978
CVG,SJC,202,170
CVG,SJU,160,185
CVG,SLC,22954,20564
CVG,SMF,1,1
CVG,SNA,724,718
CVG,SRQ,4548,4445
CVG,STL,8853,15652
CVG,SWF,1768,2116
CVG,SYR,5681,6536
CVG,TLH,391,453
CVG,TOL,2601,3003
CVG,TPA,13961,14500
CVG,TRI,1471,1673
CVG,TUL,1388,2133
CVG,TUS,1792,1779
CVG,TVC,134,175
CVG,TYS,5227,6003
CVG,VPS,286,413
CVG,XNA,751,1315
CWA,ATW,6,54
CWA,DTW,268,417
CWA,MKE,38,270
CWA,MLI,0,1
CWA,MSN,0,0
CWA,MSP,231,819
CWA,ORD,960,980
CYS,DEN,2,2
DAB,ATL,17332,22825
DAB,BWI,70,71
DAB,CLE,17,59
DAB,CLT,5678,6169
DAB,CVG,315,332
DAB,DFW,15,39
DAB,EWR,4598,5904
DAB,IAD,200,189
DAB,JAX,463,1606
DAB,LGA,107,107
DAB,MCO,38,83
DAB,MLB,1402,1662
DAB,ORD,19,20
DAB,PHL,84,80
DAB,RDU,1578,2785
DAB,SHV,0,0
DAL,ABQ,18352,19390
DAL,AMA,18856,21912
DAL,ATL,198,220
DAL,AUS,31347,37183
DAL,BHM,604,254
DAL,DFW,1,0
DAL,ELP,13461,15520
DAL,HOU,74970,86564
DAL,HRL,35,36
DAL,IAH,15107,23299
DAL,LAX,361,635
DAL,LBB,21614,26755
DAL,LGA,155,321
DAL,LIT,21604,23894
DAL,MAF,17118,20075
DAL,MCI,3591,3282
DAL,MSY,11567,12709
DAL,OKC,17663,21516
DAL,ORD,341,710
DAL,SAT,31882,38314
DAL,STL,3278,2614
DAL,TUL,19936,25327
DAY,ATL,15669,22243
DAY,AZO,3134,3188
DAY,BDL,41,36
DAY,BNA,1,4
DAY,BOS,2442,1874
DAY,BWI,2380,2670
DAY,CAK,3047,2875
DAY,CLE,1244,2435
DAY,CLT,9445,9559
DAY,CMH,1303,1356
DAY,CMI,2793,2996
DAY,CRW,23,20
DAY,CVG,2272,3761
DAY,DCA,7629,7017
DAY,DEN,1002,1105
DAY,DFW,6959,8402
DAY,DTW,1397,2763
DAY,EVV,2491,2545
DAY,EWR,6380,7734
DAY,FLL,716,768
DAY,FNT,3128,2944
DAY,FWA,2360,2340
DAY,GRR,3830,3629
DAY,GSO,253,373
DAY,IAD,490,624
DAY,IAH,950,1797
DAY,IND,334,302
DAY,JFK,995,907
DAY,LAN,2751,2691
DAY,LAS,8,27
DAY,LAX,3287,2500
DAY,LEX,202,190
DAY,LGA,5058,4461
DAY,MCO,3468,3638
DAY,MDW,376,365
DAY,MIA,1520,1394
DAY,MKE,48,58
DAY,MSP,1970,4338
DAY,MYR,12,10
DAY,ORD,17144,21723
DAY,PHL,6065,7250
DAY,PHX,128,88
DAY,PIT,9276,10104
DAY,RFD,1,0
DAY,RSW,205,182
DAY,SBN,3262,3267
DAY,SDF,2386,2383
DAY,SFO,1155,891
DAY,STL,5445,10606
DAY,SYR,1,1
DAY,TOL,1770,1623
DAY,TPA,2963,2692
DBQ,LSE,1,0
DBQ,ORD,2088,2943
DCA,ABE,133,186
DCA,ALB,6770,7398
DCA,ATL,51194,53548
DCA,BDL,11250,12313
DCA,BHM,45,39
DCA,BNA,6074,7039
DCA,BOS,53485,58700
DCA,BTR,193,307
DCA,BTV,385,392
DCA,BUF,7612,7205
DCA,BWI,379,434
DCA,CAE,49,74
DCA,CHO,0,0
DCA,CHS,3547,3875
DCA,CLE,10869,15774
DCA,CLT,29415,30417
DCA,CMH,9352,12781
DCA,CRW,800,956
DCA,CVG,13461,17556
DCA,DAY,6627,7261
DCA,DEN,1259,1747
DCA,DFW,35721,39027
DCA,DSM,88,107
DCA,DTW,12024,21891
DCA,EWR,20645,32428
DCA,FLL,8632,8472
DCA,GRR,117,146
DCA,GSO,4831,5308
DCA,GSP,16,44
DCA,HOU,58,160
DCA,HSV,615,1014
DCA,IAD,15,35
DCA,IAH,17060,20915
DCA,ICT,189,197
DCA,IND,9282,9478
DCA,ISP,790,922
DCA,JAN,422,396
DCA,JAX,3431,3363
DCA,JFK,15796,19048
DCA,LAS,999,1035
DCA,LAX,436,555
DCA,LEX,673,1013
DCA,LFT,2,3
DCA,LGA,33129,61582
DCA,LIT,0,0
DCA,MCI,7501,6681
DCA,MCO,15570,16672
DCA,MDW,1271,2212
DCA,MEM,5656,9321
DCA,MHT,3044,3516
DCA,MIA,21091,26517
DCA,MKE,475,1158
DCA,MLB,231,291
DCA,MSN,80,80
DCA,MSP,12940,20114
DCA,MSY,5293,4786
DCA,MYR,2,6
DCA,OKC,1,0
DCA,OMA,583,456
DCA,ORD,50575,64854
DCA,ORF,273,333
DCA,PBI,8085,7858
DCA,PHL,3500,4565
DCA,PHX,2757,2745
DCA,PIT,19420,19033
DCA,PLN,1,1
DCA,PVD,9825,11150
DCA,PWM,1043,1002
DCA,RDU,12890,14588
DCA,RIC,1,1
DCA,ROA,0,0
DCA,ROC,6543,6603
DCA,RSW,2382,2723
DCA,SAV,8,10
DCA,SDF,3716,4394
DCA,SEA,1356,1426
DCA,SHV,1,1
DCA,SLC,860,815
DCA,SRQ,62,53
DCA,STL,16459,20420
DCA,SYR,8299,8427
DCA,TPA,11771,11521
DCA,XNA,93,127
DEN,ABQ,26766,28892
DEN,ALB,1,0
DEN,AMA,422,296
DEN,ANC,1946,1915
DEN,ASE,3030,3536
DEN,ATL,40056,38572
DEN,AUS,10187,10848
DEN,BDL,2067,1946
DEN,BFF,0,0
DEN,BFL,148,296
DEN,BHM,1294,1354
DEN,BIL,10743,11465
DEN,BIS,3393,3649
DEN,BNA,6423,6511
DEN,BOI,12672,14115
DEN,BOS,21489,19973
DEN,BTM,3,0
DEN,BTR,0,0
DEN,BUF,79,94
DEN,BUR,9304,10978
DEN,BWI,14729,14979
DEN,BZN,4925,5120
DEN,CAK,1159,1169
DEN,CDC,1,0
DEN,CID,5617,6257
DEN,CLE,15260,17850
DEN,CLT,9451,10349
DEN,CMH,5167,4915
DEN,COD,491,576
DEN,COS,24516,28409
DEN,CPR,2741,3669
DEN,CRW,0,0
DEN,CVG,10040,10164
DEN,CYS,0,0
DEN,DAY,1109,1339
DEN,DCA,2139,2492
DEN,DFW,64027,73162
DEN,DRO,2609,3312
DEN,DSM,11155,11966
DEN,DTW,20988,23739
DEN,EGE,1937,2082
DEN,ELP,3917,4297
DEN,EUG,5783,6409
DEN,EWR,31438,32423
DEN,FAR,2851,3367
DEN,FAT,4675,6244
DEN,FCA,153,271
DEN,FLL,2010,2238
DEN,FMN,1,0
DEN,FSD,7434,8098
DEN,FWA,0,0
DEN,GCC,37,69
DEN,GEG,11135,12470
DEN,GJT,5026,5834
DEN,GRB,1,0
DEN,GRR,260,289
DEN,GTF,897,971
DEN,GUC,1035,1197
DEN,HDN,2194,2391
DEN,HLN,8,0
DEN,HNL,1833,1728
DEN,HOU,3419,4198
DEN,HSV,140,330
DEN,IAD,29309,27448
DEN,IAH,37735,45073
DEN,ICT,11237,11945
DEN,IDA,618,714
DEN,IND,13643,14068
DEN,JAC,4237,4466
DEN,JAX,172,174
