rorg,rdes,Origin,Dest
1374,1533,Dallas,Midland
279,306,Dallas,New Orleans
1510,2063,Dallas,Oklahoma City
2378,2790,Dallas,San Antonio
1397,2281,Dallas,Tulsa
386,1846,Dayton,Atlanta
1846,2032,Dayton,Kalamazoo
1300,890,Dayton,Boston
730,747,Dayton,Baltimore
1639,1623,Dayton,Akron
1830,1974,Dayton,Charlotte
69,120,Dayton,Columbus
1538,1745,Dayton,Champaign Urbana
70,443,Dayton,Covington
1954,1919,Dayton,Arlington
508,492,Dayton,Denver
1546,1413,Dayton,Dallas-Fort Worth
46,133,Dayton,Detroit
1467,1673,Dayton,Evansville
1660,1548,Dayton,Newark
465,512,Dayton,Ft. Lauderdale
1669,1756,Dayton,Flint
1361,1441,Dayton,Fort Wayne
2218,2199,Dayton,Grand Rapids
1,1,Dayton,Indianapolis
510,496,Dayton,New York
1463,1559,Dayton,Lansing
1283,1036,Dayton,Los Angeles
108,101,Dayton,Lexington
1992,1861,Dayton,New York
1638,1658,Dayton,Orlando
866,851,Dayton,Miami
149,724,Dayton,Minneapolis
12,10,Dayton,Myrtle Beach
2389,3574,Dayton,Chicago
1542,1758,Dayton,Philadelphia
47,49,Dayton,Phoenix
1470,1750,Dayton,Pittsburgh
1915,2064,Dayton,South Bend
1483,1649,Dayton,Louisville
839,671,Dayton,San Francisco
764,1787,Dayton,St Louis
947,924,Dayton,Toledo
1517,1286,Dayton,Tampa
615,1063,Arlington,Albany
3693,5609,Arlington,Atlanta
1826,2346,Arlington,Windsor Locks
847,1014,Arlington,Nashville
6158,6714,Arlington,Boston
1193,1089,Arlington,Buffalo
211,244,Arlington,Baltimore
538,901,Arlington,Charleston
2866,3506,Arlington,Cleveland
3441,3470,Arlington,Charlotte
1764,2047,Arlington,Columbus
667,765,Arlington,Charleston
1079,2089,Arlington,Covington
1835,1959,Arlington,Dayton
3796,3763,Arlington,Dallas-Fort Worth
1439,2629,Arlington,Detroit
1691,4929,Arlington,Newark
227,381,Arlington,Ft. Lauderdale
1409,1281,Arlington,Greensboro
1,1,Arlington,Chantilly
1834,1819,Arlington,Houston
40,51,Arlington,Wichita
1748,1922,Arlington,Indianapolis
721,801,Arlington,Islip
1946,2856,Arlington,New York
199,340,Arlington,Lexington
2353,8149,Arlington,New York
345,464,Arlington,Kansas City
995,1984,Arlington,Orlando
640,1435,Arlington,Memphis
1755,2897,Arlington,Miami
141,443,Arlington,Milwaukee
1260,2187,Arlington,Minneapolis
557,641,Arlington,New Orleans
1,0,Arlington,Oklahoma City
125,98,Arlington,Omaha
5349,6875,Arlington,Chicago
155,178,Arlington,Norfolk
603,707,Arlington,West Palm Beach
4,2,Arlington,Philadelphia
3220,3268,Arlington,Pittsburgh
1686,2192,Arlington,Providence
2445,2649,Arlington,Raleigh
1120,1233,Arlington,Rochester
13,11,Arlington,Ft. Myers
819,897,Arlington,Louisville
17,15,Arlington,Sarasota
2914,3256,Arlington,St Louis
2128,2276,Arlington,Syracuse
794,1155,Arlington,Tampa
2653,2730,Denver,Albuquerque
1,0,Denver,Albany
176,173,Denver,Amarillo
108,54,Denver,Anchorage
2036,2737,Denver,Atlanta
639,614,Denver,Austin
144,67,Denver,Windsor Locks
46,62,Denver,Bakersfield
1267,1286,Denver,Billings
422,512,Denver,Bismarck
1192,1436,Denver,Boise
1881,1512,Denver,Boston
37,29,Denver,Buffalo
1338,1264,Denver,Burbank
819,753,Denver,Baltimore
593,445,Denver,Bozeman
593,839,Denver,Cedar Rapids
1869,2005,Denver,Cleveland
989,927,Denver,Charlotte
178,98,Denver,Columbus
2088,2198,Denver,Colorado Springs
51,60,Denver,Casper
237,148,Denver,Covington
348,536,Denver,Dayton
5885,7290,Denver,Dallas-Fort Worth
1005,1118,Denver,Des Moines
2332,2455,Denver,Detroit
670,696,Denver,El Paso
662,881,Denver,Eugene
3183,3486,Denver,Newark
521,501,Denver,Fargo
853,1061,Denver,Fresno
647,736,Denver,Sioux Falls
1129,1269,Denver,Spokane
584,513,Denver,Grand Junction
28,11,Denver,Great Falls
631,479,Denver,Honolulu
999,1362,Denver,Houston
2785,2580,Denver,Chantilly
3501,4307,Denver,Houston
1377,1215,Denver,Wichita
936,973,Denver,Indianapolis
44,27,Denver,Jackson
726,724,Denver,New York
2961,3617,Denver,Las Vegas
5525,6535,Denver,Los Angeles
2788,2724,Denver,New York
323,420,Denver,Long Beach
742,807,Denver,Lincoln
2069,2707,Denver,Kansas City
1218,1097,Denver,Orlando
826,897,Denver,Chicago
394,864,Denver,Memphis
902,642,Denver,Miami
868,821,Denver,Milwaukee
297,420,Denver,Moline
196,212,Denver,Madison
86,160,Denver,Missoula
3154,3663,Denver,Minneapolis
1239,1513,Denver,New Orleans
1786,2210,Denver,Oakland
1430,1670,Denver,Oklahoma City
1703,1969,Denver,Omaha
2127,2553,Denver,Ontario
7805,8439,Denver,Chicago
2419,2447,Denver,Portland
1520,1094,Denver,Philadelphia
4336,5078,Denver,Phoenix
221,218,Denver,Peoria
1560,1644,Denver,Pittsburgh
394,643,Denver,Palm Springs
35,52,Denver,Rapid City
1509,1873,Denver,Reno
3019,3344,Denver,San Diego
823,753,Denver,San Antonio
646,840,Denver,Santa Barbara
80,121,Denver,Louisville
3946,3864,Denver,Seattle
5115,5612,Denver,San Francisco
485,403,Denver,Springfield
2253,2768,Denver,San Jose
3854,5415,Denver,Salt Lake City
1794,2166,Denver,Sacramento
1238,1027,Denver,Santa Ana
2527,2855,Denver,St Louis
590,439,Denver,Tampa
1303,1459,Denver,Tulsa
1568,1816,Denver,Tucson
364,525,Detroit,Nashville
199,896,Detroit,Indianapolis
1869,3185,Detroit,Chicago
731,811,Detroit,St Louis
4059,4498,Dallas-Fort Worth,Albuquerque
2662,3145,Dallas-Fort Worth,Amarillo
6916,7629,Dallas-Fort Worth,Atlanta
6470,6620,Dallas-Fort Worth,Austin
1024,742,Dallas-Fort Worth,Windsor Locks
835,579,Dallas-Fort Worth,Bakersfield
1471,1421,Dallas-Fort Worth,Birmingham
4045,4370,Dallas-Fort Worth,Nashville
2924,2586,Dallas-Fort Worth,Boston
2281,3171,Dallas-Fort Worth,Baton Rouge
967,812,Dallas-Fort Worth,Burbank
2258,2089,Dallas-Fort Worth,Baltimore
1134,825,Dallas-Fort Worth,Cleveland
3419,3184,Dallas-Fort Worth,Charlotte
905,636,Dallas-Fort Worth,Columbus
1384,1617,Dallas-Fort Worth,Colorado Springs
1819,1334,Dallas-Fort Worth,Corpus Christi
2248,2749,Dallas-Fort Worth,Covington
1291,1561,Dallas-Fort Worth,Dayton
3791,3630,Dallas-Fort Worth,Arlington
7447,8253,Dallas-Fort Worth,Denver
850,684,Dallas-Fort Worth,Des Moines
2820,3714,Dallas-Fort Worth,Detroit
3851,4327,Dallas-Fort Worth,El Paso
3454,3250,Dallas-Fort Worth,Newark
1877,1980,Dallas-Fort Worth,Ft. Lauderdale
744,667,Dallas-Fort Worth,Greensboro
182,150,Dallas-Fort Worth,Gunnison
240,183,Dallas-Fort Worth,Hayden
1219,734,Dallas-Fort Worth,Honolulu
5919,5972,Dallas-Fort Worth,Houston
1865,1262,Dallas-Fort Worth,Harlingen
983,724,Dallas-Fort Worth,Huntsville
3229,1985,Dallas-Fort Worth,Chantilly
8528,9296,Dallas-Fort Worth,Houston
2176,2117,Dallas-Fort Worth,Wichita
1709,1741,Dallas-Fort Worth,Indianapolis
1608,2468,Dallas-Fort Worth,Jackson
1184,1153,Dallas-Fort Worth,Jacksonville
1119,1504,Dallas-Fort Worth,New York
4193,4202,Dallas-Fort Worth,Las Vegas
6725,5739,Dallas-Fort Worth,Los Angeles
2764,3013,Dallas-Fort Worth,Lubbock
4900,4835,Dallas-Fort Worth,New York
1897,1740,Dallas-Fort Worth,Long Beach
3288,3970,Dallas-Fort Worth,Little Rock
1811,1502,Dallas-Fort Worth,Midland
3251,4027,Dallas-Fort Worth,Kansas City
2987,3417,Dallas-Fort Worth,Orlando
3137,4219,Dallas-Fort Worth,Memphis
3214,2874,Dallas-Fort Worth,Miami
210,385,Dallas-Fort Worth,Monroe
504,260,Dallas-Fort Worth,Mobile
2539,2871,Dallas-Fort Worth,Minneapolis
4271,4573,Dallas-Fort Worth,New Orleans
1391,1078,Dallas-Fort Worth,Oakland
6258,7099,Dallas-Fort Worth,Oklahoma City
1718,1352,Dallas-Fort Worth,Omaha
3270,3075,Dallas-Fort Worth,Ontario
8124,7962,Dallas-Fort Worth,Chicago
718,603,Dallas-Fort Worth,Norfolk
1436,1286,Dallas-Fort Worth,West Palm Beach
2094,2180,Dallas-Fort Worth,Portland
2572,2511,Dallas-Fort Worth,Philadelphia
4248,4451,Dallas-Fort Worth,Phoenix
2887,2441,Dallas-Fort Worth,Pittsburgh
470,451,Dallas-Fort Worth,Palm Springs
2491,2136,Dallas-Fort Worth,Raleigh
475,344,Dallas-Fort Worth,Richmond
1927,1640,Dallas-Fort Worth,Reno
890,687,Dallas-Fort Worth,Ft. Myers
3959,3723,Dallas-Fort Worth,San Diego
7887,7678,Dallas-Fort Worth,San Antonio
598,433,Dallas-Fort Worth,Savannah
284,246,Dallas-Fort Worth,Santa Barbara
1603,2205,Dallas-Fort Worth,Louisville
3514,3289,Dallas-Fort Worth,Seattle
5752,5510,Dallas-Fort Worth,San Francisco
3404,4565,Dallas-Fort Worth,Shreveport
2733,2148,Dallas-Fort Worth,San Jose
619,459,Dallas-Fort Worth,San Juan
3249,3848,Dallas-Fort Worth,Salt Lake City
2220,1957,Dallas-Fort Worth,Sacramento
2938,2451,Dallas-Fort Worth,Santa Ana
516,353,Dallas-Fort Worth,Sarasota
3386,4308,Dallas-Fort Worth,St Louis
3151,3291,Dallas-Fort Worth,Tampa
6145,6312,Dallas-Fort Worth,Tulsa
2763,2374,Dallas-Fort Worth,Tucson
227,524,Dallas-Fort Worth,Knoxville
616,1597,Duluth,Minneapolis
245,523,Durango,Grand Junction
224,428,Durango,Phoenix
99,404,Des Moines,Nashville
457,1022,Des Moines,Cedar Rapids
1140,1186,Des Moines,Denver
530,909,Des Moines,Dallas-Fort Worth
55,83,Des Moines,Sioux Falls
223,323,Des Moines,Kansas City
52,250,Des Moines,Memphis
47,163,Des Moines,Milwaukee
514,1444,Des Moines,Minneapolis
256,687,Des Moines,Omaha
2983,4034,Des Moines,Chicago
391,1091,Des Moines,Phoenix
1,1,Des Moines,Rochester
690,2003,Des Moines,St Louis
616,1078,Detroit,Allentown
768,1355,Detroit,Albany
2666,4939,Detroit,Atlanta
49,64,Detroit,Appleton
707,1256,Detroit,Kalamazoo
1078,1756,Detroit,Windsor Locks
64,168,Detroit,Birmingham
1647,2252,Detroit,Nashville
2014,2755,Detroit,Boston
1083,1773,Detroit,Buffalo
2289,3590,Detroit,Baltimore
50,76,Detroit,Akron
41,93,Detroit,Cedar Rapids
1394,2111,Detroit,Cleveland
1651,1646,Detroit,Charlotte
896,1409,Detroit,Columbus
1318,3286,Detroit,Covington
83,103,Detroit,Mosinee
62,91,Detroit,Dayton
2075,2871,Detroit,Arlington
2256,2687,Detroit,Denver
3014,3756,Detroit,Dallas-Fort Worth
66,89,Detroit,Erie
3046,4866,Detroit,Newark
369,1047,Detroit,Ft. Lauderdale
684,1274,Detroit,Fort Wayne
726,1386,Detroit,Green Bay
1303,2119,Detroit,Grand Rapids
530,1077,Detroit,Houston
650,1302,Detroit,White Plains
1261,1832,Detroit,Chantilly
883,1205,Detroit,Houston
1274,2719,Detroit,Indianapolis
841,1487,Detroit,New York
616,1544,Detroit,Lansing
659,920,Detroit,Las Vegas
1434,1739,Detroit,Los Angeles
2762,4020,Detroit,New York
1234,1981,Detroit,Saginaw
837,1483,Detroit,Kansas City
1056,2030,Detroit,Orlando
435,836,Detroit,Harrisburg
2607,3283,Detroit,Chicago
1220,2163,Detroit,Memphis
846,1424,Detroit,Miami
1903,3389,Detroit,Milwaukee
804,1335,Detroit,Madison
2486,3531,Detroit,Minneapolis
150,264,Detroit,New Orleans
6249,7777,Detroit,Chicago
549,1033,Detroit,Norfolk
358,768,Detroit,Worcester
504,908,Detroit,West Palm Beach
149,245,Detroit,Portland
2256,3633,Detroit,Philadelphia
1272,1406,Detroit,Phoenix
62,99,Detroit,Peoria
2432,3953,Detroit,Pittsburgh
639,1109,Detroit,Providence
879,648,Detroit,Raleigh
741,1421,Detroit,Rochester
368,517,Detroit,Ft. Myers
562,807,Detroit,San Diego
672,1221,Detroit,South Bend
560,999,Detroit,Louisville
872,1067,Detroit,Seattle
1847,2057,Detroit,San Francisco
368,642,Detroit,Sarasota
2181,3305,Detroit,St Louis
845,1444,Detroit,Syracuse
920,1451,Detroit,Tampa
66,123,Detroit,Traverse City
52,124,Eau Claire,La Crosse
119,690,Eau Claire,Minneapolis
2,2,Eagle,Los Angeles
7,8,Eagle,Phoenix
11,11,Elmira,Wilkes-Barre Scranton
99,159,Elmira,Binghamton
350,564,Elmira,Ithaca
806,1369,Elmira,Pittsburgh
422,464,Elmira,Syracuse
1224,1964,El Paso,Albuquerque
1075,1278,El Paso,Austin
804,653,El Paso,Dallas
413,862,El Paso,Denver
2670,3839,El Paso,Dallas-Fort Worth
1006,1362,El Paso,Houston
326,642,El Paso,Houston
234,312,El Paso,Las Vegas
1614,2021,El Paso,Los Angeles
584,581,El Paso,Lubbock
581,914,El Paso,Midland
511,801,El Paso,Chicago
3259,5564,El Paso,Phoenix
396,616,El Paso,San Diego
1306,1571,El Paso,San Antonio
446,497,El Paso,San Francisco
217,155,El Paso,Tucson
25,109,Erie,Detroit
227,296,Erie,Ithaca
2125,2705,Erie,Pittsburgh
563,763,Eugene,Denver
166,169,Eugene,Los Angeles
123,100,Eugene,Medford
268,565,Eugene,Portland
1405,1571,Eugene,San Francisco
37,337,Eugene,San Jose
47,59,Evansville,Atlanta
2,26,Evansville,Nashville
1393,1613,Evansville,Dayton
786,1252,Evansville,Indianapolis
132,342,Evansville,Chicago
11,76,Evansville,Louisville
2849,4873,Newark,Atlanta
42,66,Newark,Austin
1650,1458,Newark,Windsor Locks
833,945,Newark,Nashville
6857,5484,Newark,Boston
961,1051,Newark,Burlington
3987,5189,Newark,Buffalo
2491,2337,Newark,Baltimore
1147,1378,Newark,Columbia
474,479,Newark,Charleston
2454,4285,Newark,Cleveland
4188,3977,Newark,Charlotte
1788,2155,Newark,Columbus
1699,2641,Newark,Covington
581,446,Newark,Daytona Beach
1693,1939,Newark,Dayton
2177,5559,Newark,Arlington
3901,4120,Newark,Denver
3203,3272,Newark,Dallas-Fort Worth
2851,5155,Newark,Detroit
2601,3074,Newark,Ft. Lauderdale
1814,2195,Newark,Greensboro
13,10,Newark,Hayden
62,42,Newark,Honolulu
329,534,Newark,Houston
824,1551,Newark,Chantilly
2570,2357,Newark,Houston
1087,1262,Newark,Indianapolis
1786,2147,Newark,Jacksonville
8,2,Newark,New York
539,438,Newark,Las Vegas
2614,2334,Newark,Los Angeles
6,0,Newark,New York
639,861,Newark,Kansas City
3416,4456,Newark,Orlando
271,272,Newark,Chicago
468,961,Newark,Memphis
2731,2785,Newark,Miami
66,158,Newark,Milwaukee
414,462,Newark,Melbourne
1103,2041,Newark,Minneapolis
1167,1242,Newark,New Orleans
6,4,Newark,Ontario
8652,10453,Newark,Chicago
2904,2648,Newark,Norfolk
272,245,Newark,Worcester
2393,2354,Newark,West Palm Beach
78,103,Newark,Philadelphia
366,260,Newark,Phoenix
4448,4981,Newark,Pittsburgh
1080,1320,Newark,Providence
1500,1618,Newark,Portland
2633,2592,Newark,Raleigh
1539,2163,Newark,Richmond
44,70,Newark,Roanoke
2284,2763,Newark,Rochester
999,1213,Newark,Ft. Myers
173,74,Newark,San Diego
120,126,Newark,San Antonio
191,147,Newark,Seattle
1781,1616,Newark,San Francisco
87,64,Newark,San Jose
1467,1393,Newark,San Juan
830,870,Newark,Sarasota
1116,1558,Newark,St Louis
103,180,Newark,Charlotte Amalie
3047,3495,Newark,Syracuse
2197,1990,Newark,Tampa
73,114,Newark,Utica
2129,2205,Key West,Miami
1258,4484,Fairbanks,Anchorage
123,403,Fairbanks,Juneau
4,3,Fargo,Bismarck
180,324,Fargo,Denver
66,137,Fargo,Sioux Falls
717,1675,Fargo,Minneapolis
62,192,Fargo,Chicago
11,12,Fargo,Sioux City
752,761,Fresno,Denver
146,225,Fresno,Las Vegas
1482,2034,Fresno,Los Angeles
48,84,Fresno,Phoenix
610,1391,Fresno,Reno
200,107,Fresno,Stockton
70,84,Fresno,San Francisco
78,343,Fresno,Salt Lake City
277,461,Fayetteville,Baltimore
1943,3004,Fayetteville,Charlotte
85,239,Fayetteville,Norfolk
232,418,Kalispell,Helena
360,404,Kalispell,Missoula
33,56,Kalispell,Salt Lake City
474,688,Flagstaff,Grand Canyon
957,2405,Flagstaff,Phoenix
2375,4900,Ft. Lauderdale,Atlanta
288,620,Ft. Lauderdale,Windsor Locks
337,558,Ft. Lauderdale,Nashville
1002,1708,Ft. Lauderdale,Boston
1495,1354,Ft. Lauderdale,Baltimore
524,565,Ft. Lauderdale,Cleveland
1899,1778,Ft. Lauderdale,Charlotte
394,945,Ft. Lauderdale,Covington
557,484,Ft. Lauderdale,Dayton
177,325,Ft. Lauderdale,Arlington
1396,2041,Ft. Lauderdale,Dallas-Fort Worth
556,842,Ft. Lauderdale,Detroit
2255,3788,Ft. Lauderdale,Newark
439,657,Ft. Lauderdale,Chantilly
682,967,Ft. Lauderdale,Houston
240,397,Ft. Lauderdale,Islip
1682,1645,Ft. Lauderdale,Jacksonville
1254,1969,Ft. Lauderdale,New York
2327,3795,Ft. Lauderdale,New York
2414,3501,Ft. Lauderdale,Orlando
1,1,Ft. Lauderdale,Harrisburg
134,386,Ft. Lauderdale,Memphis
605,974,Ft. Lauderdale,Miami
60,68,Ft. Lauderdale,Minneapolis
64,256,Ft. Lauderdale,New Orleans
760,863,Ft. Lauderdale,Chicago
898,1405,Ft. Lauderdale,West Palm Beach
1775,2240,Ft. Lauderdale,Philadelphia
1307,1331,Ft. Lauderdale,Pittsburgh
662,896,Ft. Lauderdale,Raleigh
32,48,Ft. Lauderdale,Ft. Myers
1,1,Ft. Lauderdale,Savannah
19,77,Ft. Lauderdale,Sarasota
567,789,Ft. Lauderdale,St Louis
2931,4266,Ft. Lauderdale,Tampa
17,114,Flint,Cleveland
1468,1633,Flint,Dayton
34,175,Sioux Falls,Bismarck
487,687,Sioux Falls,Denver
30,58,Sioux Falls,Des Moines
148,159,Sioux Falls,Fargo
32,237,Sioux Falls,Moline
594,1425,Sioux Falls,Minneapolis
27,64,Sioux Falls,Omaha
536,754,Sioux Falls,Chicago
681,999,Sioux Falls,Rapid City
39,30,Sioux Falls,Salt Lake City
237,624,Sioux Falls,St Louis
18,194,Sioux Falls,Sioux City
235,434,Fort Wayne,Atlanta
98,141,Fort Wayne,Akron
0,0,Fort Wayne,Cleveland
2,2,Fort Wayne,Columbus
177,460,Fort Wayne,Covington
780,823,Fort Wayne,Dayton
414,1462,Fort Wayne,Detroit
1,1,Fort Wayne,Indianapolis
566,1200,Fort Wayne,Chicago
202,388,Fort Wayne,Toledo
265,508,Grand Canyon,Flagstaff
476,807,Grand Canyon,Las Vegas
112,250,Grand Canyon,Phoenix
81,363,Spokane,Billings
92,214,Spokane,Boise
1014,1226,Spokane,Denver
282,675,Spokane,Minneapolis
720,910,Spokane,Chicago
483,1512,Spokane,Portland
2219,4700,Spokane,Seattle
1181,1376,Spokane,San Francisco
275,1122,Spokane,Salt Lake City
375,968,Grand Forks,Minneapolis
374,977,Grand Junction,Denver
221,539,Grand Junction,Durango
1,1,Grand Junction,Hayden
219,462,Grand Junction,Phoenix
320,970,Gainesville,Atlanta
557,647,Gainesville,Charlotte
1,0,Gainesville,Orlando
811,1103,Gainesville,Miami
6,7,Gainesville,Tallahassee
6,43,Gulfport-Biloxi,Jackson
381,1041,Gulfport-Biloxi,Memphis
101,210,Gulfport-Biloxi,Mobile
96,120,Green Bay,Appleton
430,1198,Green Bay,Detroit
11,23,Green Bay,Milwaukee
335,1138,Green Bay,Minneapolis
3,3,Grand Rapids,Buffalo
1887,2132,Grand Rapids,Dayton
709,2148,Grand Rapids,Detroit
47,21,Grand Rapids,Lansing
1,0,Grand Rapids,New York
19,33,Grand Rapids,Saginaw
139,399,Grand Rapids,Memphis
23,64,Grand Rapids,Milwaukee
367,929,Grand Rapids,Minneapolis
2862,4937,Grand Rapids,Chicago
1062,1593,Grand Rapids,Pittsburgh
2015,3747,Greensboro,Atlanta
84,225,Greensboro,Nashville
418,403,Greensboro,Boston
1673,2541,Greensboro,Baltimore
104,162,Greensboro,Columbia
1,0,Greensboro,Cleveland
3815,4827,Greensboro,Charlotte
9,26,Greensboro,Covington
1231,1346,Greensboro,Arlington
327,399,Greensboro,Dallas-Fort Worth
1,0,Greensboro,Detroit
1683,1909,Greensboro,Newark
276,427,Greensboro,Fayetteville
0,0,Greensboro,Greer
73,63,Greensboro,Chantilly
578,614,Greensboro,Wilmington
1,1,Greensboro,Jacksonville
1866,1973,Greensboro,New York
193,177,Greensboro,Orlando
67,124,Greensboro,Myrtle Beach
1468,2546,Greensboro,Chicago
8,18,Greensboro,Norfolk
1,1,Greensboro,West Palm Beach
331,467,Greensboro,Philadelphia
675,1272,Greensboro,Pittsburgh
713,943,Greensboro,Raleigh
228,531,Greensboro,Richmond
138,220,Greensboro,Louisville
345,392,Greensboro,Tampa
1243,3669,Greer,Atlanta
4,14,Greer,Columbia
86,133,Greer,Charleston
2269,2630,Greer,Charlotte
8,70,Greer,Greensboro
125,373,Greer,New York
269,1082,Greer,Memphis
22,124,Greer,Pittsburgh
574,1268,Greer,Raleigh
102,239,Greer,Savannah
65,112,Gustavus,Juneau
411,527,Great Falls,Billings
25,28,Great Falls,Bozeman
11,109,Great Falls,Denver
265,389,Great Falls,Helena
290,534,Great Falls,Missoula
211,616,Great Falls,Minneapolis
524,827,Great Falls,Salt Lake City
76,163,Gunnison,Dallas-Fort Worth
2,3,Gunnison,Houston
1,0,Gunnison,Omaha
49,108,Gunnison,Chicago
1,2,Gunnison,Salt Lake City
294,263,Agana,Honolulu
12,17,Agana,
220,281,Agana,
835,1109,Agana,
105,112,Agana,
104,232,Hayden,Dallas-Fort Worth
10,12,Hayden,Newark
1,1,Hayden,Grand Junction
39,58,Hayden,Los Angeles
46,66,Hayden,Minneapolis
131,271,Hayden,Chicago
3,29,Hayden,Phoenix
17,21,Hayden,San Francisco
1,1,Hayden,San Jose
348,411,Helena,Kalispell
9,8,Helena,Great Falls
597,925,Helena,Salt Lake City
4,3,Honolulu,Anchorage
187,335,Honolulu,Atlanta
378,498,Honolulu,Denver
741,1044,Honolulu,Dallas-Fort Worth
43,48,Honolulu,Newark
174,220,Honolulu,Agana
21,22,Honolulu,New York
196,174,Honolulu,Kailua Kona
24,28,Honolulu,Las Vegas
4447,6913,Honolulu,Los Angeles
208,267,Honolulu,Lihue
0,0,Honolulu,Minneapolis
1127,1478,Honolulu,Kahului
1158,1236,Honolulu,Chicago
20,23,Honolulu,Phoenix
145,577,Honolulu,San Diego
706,1011,Honolulu,Seattle
2780,3895,Honolulu,San Francisco
274,316,Honolulu,St Louis
240,409,Houston,Albuquerque
774,2037,Houston,Atlanta
2312,2023,Houston,Austin
85,53,Houston,Birmingham
979,1318,Houston,Nashville
12,36,Houston,Cleveland
2301,2388,Houston,Corpus Christi
77,401,Houston,Covington
7363,6797,Houston,Dallas
804,1183,Houston,Denver
4212,5964,Houston,Dallas-Fort Worth
357,1141,Houston,Detroit
1147,1369,Houston,El Paso
246,411,Houston,Newark
2242,1999,Houston,Harlingen
114,151,Houston,Chantilly
1030,1732,Houston,Houston
118,317,Houston,New York
43,79,Houston,Las Vegas
739,722,Houston,Los Angeles
25,71,Houston,Lubbock
560,723,Houston,New York
488,486,Houston,Little Rock
538,585,Houston,Midland
568,1399,Houston,Memphis
70,380,Houston,Miami
3679,3869,Houston,New Orleans
443,579,Houston,Oklahoma City
548,770,Houston,Chicago
1203,1569,Houston,Phoenix
3270,3507,Houston,San Antonio
2203,3226,Houston,St Louis
1016,980,Houston,Tulsa
637,1374,White Plains,Detroit
120,105,White Plains,Chantilly
801,935,White Plains,Chicago
150,313,Harlingen,Austin
845,1660,Harlingen,Dallas-Fort Worth
1193,1316,Harlingen,Houston
805,1766,Harlingen,Houston
343,490,Harlingen,San Antonio
462,1226,Huntsville,Atlanta
706,905,Huntsville,Birmingham
409,661,Huntsville,Nashville
375,691,Huntsville,Dallas-Fort Worth
314,1418,Huntsville,Memphis
568,704,Huntsville,Chicago
953,1240,Huntington,Charlotte
154,231,Huntington,Charleston
5,5,Huntington,Covington
860,1193,Huntington,Pittsburgh
4,0,Huntington,Roanoke
5,2,Huntington,Louisville
4,3,Chantilly,Albany
1678,3004,Chantilly,Atlanta
1155,1840,Chantilly,Windsor Locks
272,271,Chantilly,Nashville
1799,2213,Chantilly,Boston
439,387,Chantilly,Burlington
568,834,Chantilly,Buffalo
16,15,Chantilly,Baltimore
116,144,Chantilly,Columbia
614,964,Chantilly,Charleston
815,1353,Chantilly,Cleveland
17,13,Chantilly,Charleston
7,6,Chantilly,Arlington
2772,2676,Chantilly,Denver
2895,2375,Chantilly,Dallas-Fort Worth
996,2369,Chantilly,Detroit
1286,1986,Chantilly,Newark
698,964,Chantilly,Ft. Lauderdale
88,68,Chantilly,Greensboro
188,347,Chantilly,Houston
43,117,Chantilly,White Plains
829,968,Chantilly,Houston
387,550,Chantilly,Indianapolis
50,37,Chantilly,Islip
394,468,Chantilly,Jacksonville
116,167,Chantilly,New York
3421,2786,Chantilly,Los Angeles
1538,2395,Chantilly,New York
1448,1809,Chantilly,Orlando
1,1,Chantilly,Harrisburg
20,48,Chantilly,Chicago
141,488,Chantilly,Memphis
607,596,Chantilly,Manchester
795,1041,Chantilly,Miami
204,772,Chantilly,Minneapolis
831,1035,Chantilly,New Orleans
2976,3101,Chantilly,Chicago
871,1332,Chantilly,Norfolk
487,660,Chantilly,West Palm Beach
124,334,Chantilly,Newport News
655,1079,Chantilly,Philadelphia
347,289,Chantilly,Phoenix
917,2233,Chantilly,Pittsburgh
483,643,Chantilly,Providence
591,608,Chantilly,Portland
833,1360,Chantilly,Raleigh
0,4,Chantilly,Richmond
584,959,Chantilly,Rochester
350,358,Chantilly,Ft. Myers
156,130,Chantilly,San Diego
348,382,Chantilly,Savannah
99,165,Chantilly,Louisville
493,443,Chantilly,Seattle
1920,1670,Chantilly,San Francisco
390,281,Chantilly,San Juan
295,834,Chantilly,Salt Lake City
74,68,Chantilly,Sarasota
375,894,Chantilly,St Louis
245,339,Chantilly,Syracuse
1062,1121,Chantilly,Tampa
682,446,Houston,Albuquerque
2707,3641,Houston,Atlanta
2336,1857,Houston,Austin
741,791,Houston,Nashville
1234,857,Houston,Boston
764,557,Houston,Baton Rouge
944,1217,Houston,Baltimore
1029,1223,Houston,Cleveland
1314,1858,Houston,Charlotte
112,76,Houston,Columbus
966,692,Houston,Corpus Christi
209,852,Houston,Covington
614,954,Houston,Dallas
1429,2339,Houston,Arlington
3847,3598,Houston,Denver
6448,7685,Houston,Dallas-Fort Worth
821,599,Houston,Detroit
606,359,Houston,El Paso
2200,2762,Houston,Newark
874,727,Houston,Ft. Lauderdale
0,1,Houston,Gunnison
866,1757,Houston,Houston
1200,1117,Houston,Harlingen
849,769,Houston,Chantilly
221,105,Houston,Wichita
497,392,Houston,Indianapolis
523,435,Houston,Jacksonville
518,738,Houston,New York
690,290,Houston,Las Vegas
3085,2787,Houston,Los Angeles
608,465,Houston,Lafayette
2065,2496,Houston,New York
71,59,Houston,Midland
583,455,Houston,Kansas City
1206,1207,Houston,Orlando
480,1207,Houston,Memphis
1416,1058,Houston,McAllen
1938,2099,Houston,Miami
