Origin,Dest,rorg,rdes
BUR,SAN,85,157
BUR,SBA,28,49
BUR,SEA,6890,9698
BUR,SFO,28787,29739
BUR,SJC,16214,20716
BUR,SLC,2348,3091
BUR,SMF,17940,22938
BUR,SNA,64,109
BUR,STL,730,902
BUR,TWF,0,0
BWI,ABE,1140,1154
BWI,ABQ,1187,798
BWI,ALB,11631,12090
BWI,ATL,39923,39917
BWI,AUS,1729,1504
BWI,AVL,764,741
BWI,AVP,512,477
BWI,BDL,17927,17457
BWI,BGM,1144,1403
BWI,BHM,5840,5548
BWI,BNA,15021,15331
BWI,BOS,30738,31563
BWI,BTV,72,57
BWI,BUF,10252,10134
BWI,CAE,871,1008
BWI,CHO,220,362
BWI,CHS,1061,1049
BWI,CLE,25070,30395
BWI,CLT,27980,27565
BWI,CMH,5801,7269
BWI,COS,1,0
BWI,CVG,10888,12363
BWI,DAB,60,56
BWI,DAY,2404,2483
BWI,DCA,373,468
BWI,DEN,11533,13150
BWI,DFW,16522,19337
BWI,DTW,14972,19831
BWI,EWR,11038,12568
BWI,FAY,1020,980
BWI,FLL,15321,13517
BWI,GRR,1,0
BWI,GSO,6087,6115
BWI,GSP,325,329
BWI,HOU,4150,3219
BWI,IAD,58,64
BWI,IAH,10408,13673
BWI,ILM,1419,1322
BWI,IND,6201,5624
BWI,ISO,808,778
BWI,ISP,10830,12053
BWI,JAN,2633,2304
BWI,JAX,10815,10175
BWI,JFK,3955,4817
BWI,LAS,7953,7543
BWI,LAX,11594,9362
BWI,LEX,1,0
BWI,LGA,10832,9593
BWI,LIT,818,691
BWI,LYH,94,124
BWI,MCI,6319,5275
BWI,MCO,26776,25672
BWI,MDT,220,442
BWI,MDW,15746,16300
BWI,MEM,995,1689
BWI,MHT,14588,16244
BWI,MIA,10890,10754
BWI,MKE,643,838
BWI,MLB,100,143
BWI,MSN,1,0
BWI,MSP,6473,9329
BWI,MSY,4896,3836
BWI,MYR,1688,1440
BWI,OAJ,496,658
BWI,OAK,267,62
BWI,OKC,126,60
BWI,ORD,31320,34679
BWI,ORF,12279,12125
BWI,ORH,2394,2220
BWI,PBI,8481,7139
BWI,PHL,4287,5314
BWI,PHX,13834,12020
BWI,PIT,20001,21031
BWI,PVD,27012,28054
BWI,PWM,311,294
BWI,RDU,12558,13208
BWI,RIC,4862,4815
BWI,ROA,3824,4125
BWI,ROC,5631,6422
BWI,RSW,3272,3060
BWI,SAN,1533,1016
BWI,SAT,1934,1598
BWI,SDF,9112,9361
BWI,SEA,119,121
BWI,SFO,3985,3847
BWI,SJC,294,233
BWI,SJU,3545,4232
BWI,SLC,1402,1262
BWI,SRQ,486,502
BWI,STL,17273,19692
BWI,SWF,149,140
BWI,SYR,4784,4686
BWI,TPA,20691,18779
BWI,UCA,992,1125
BZN,ATL,37,61
BZN,BIL,660,1877
BZN,BTM,1832,2243
BZN,COS,0,0
BZN,DEN,3993,4950
BZN,DTW,80,117
BZN,GJT,2,0
BZN,GTF,62,68
BZN,IDA,1,0
BZN,MSN,0,0
BZN,MSO,1310,1244
BZN,MSP,2750,4281
BZN,ORD,328,370
BZN,PIH,1,0
BZN,RFD,0,0
BZN,SFO,8,15
BZN,SLC,8844,12522
BZN,TWF,2,0
CAE,AEX,0,0
CAE,AGS,1,1
CAE,ATL,31018,33988
CAE,AUS,1,1
CAE,BOS,23,19
CAE,BTR,1,1
CAE,BWI,922,894
CAE,CHS,1289,1491
CAE,CLT,11604,14743
CAE,CMH,1,0
CAE,CRP,1,1
CAE,CVG,2607,3480
CAE,DAB,0,1
CAE,DCA,37,54
CAE,DFW,1371,2168
CAE,DTW,250,253
CAE,EWR,3528,4524
CAE,FLL,0,0
CAE,GSO,196,326
CAE,GSP,6,16
CAE,HOU,0,1
CAE,IAD,2749,3480
CAE,IAH,889,1539
CAE,JAX,1,0
CAE,JFK,2,1
CAE,LGA,1506,2104
CAE,MCO,192,244
CAE,MEM,176,287
CAE,MYR,2,2
CAE,ORD,3564,3839
CAE,PHL,439,682
CAE,RDU,729,1635
CAE,RIC,1,1
CAE,SAV,155,149
CAE,TPA,223,217
CAK,ATL,6290,8195
CAK,BNA,29,72
CAK,BOS,561,916
CAK,BWI,1,1
CAK,CLE,291,374
CAK,CLT,675,688
CAK,CMH,137,343
CAK,CRW,2,2
CAK,CVG,1601,2577
CAK,DAY,1936,2289
CAK,DEN,429,746
CAK,DTW,262,564
CAK,FLL,46,60
CAK,FWA,53,133
CAK,IND,54,49
CAK,LAS,54,134
CAK,LGA,1512,2241
CAK,MCO,514,756
CAK,ORD,2722,4068
CAK,PHL,298,504
CAK,PIT,3433,3992
CAK,RSW,51,146
CAK,TPA,267,361
CCR,LAX,945,1562
CDC,LAX,1,1
CDC,PVU,0,0
CDC,SGU,23,29
CDC,SLC,716,974
CDV,ANC,2023,3349
CDV,YAK,2001,3080
CEC,ACV,598,850
CEC,RDD,1,0
CEC,SFO,1028,1104
CEC,SMF,35,25
CHA,ATL,13613,17054
CHA,BHM,3,4
CHA,BNA,676,1096
CHA,BTR,1,1
CHA,CLT,4382,5275
CHA,CVG,1056,1981
CHA,DFW,334,347
CHA,HSV,2,1
CHA,IAH,305,437
CHA,JAN,1,0
CHA,MEM,569,1590
CHA,ORD,1129,1777
CHA,RSW,1,1
CHA,SDF,0,0
CHA,TOL,0,0
CHA,TYS,2,2
CHO,ATL,1469,1908
CHO,BWI,175,186
CHO,CLT,2061,2248
CHO,CVG,659,1154
CHO,DCA,1,1
CHO,IAD,268,374
CHO,LGA,458,459
CHO,LYH,209,355
CHO,RIC,145,202
CHO,ROA,300,379
CHS,ATL,27549,34672
CHS,AUS,2,4
CHS,BOS,221,393
CHS,BWI,1094,1041
CHS,CAE,1130,1371
CHS,CLE,1,0
CHS,CLT,15934,18449
CHS,CVG,1126,1714
CHS,DCA,2773,3253
CHS,DFW,1453,1704
CHS,DTW,244,436
CHS,EWR,3421,4353
CHS,FWA,0,0
CHS,GSO,620,962
CHS,GSP,247,538
CHS,IAD,2993,4129
CHS,IAH,929,1629
CHS,IND,1,0
CHS,JAX,1528,1577
CHS,JFK,194,269
CHS,LGA,2877,3749
CHS,LIT,1,1
CHS,MCN,1,0
CHS,MCO,255,370
CHS,MEM,187,311
CHS,MGM,1,0
CHS,MIA,164,165
CHS,MKE,0,0
CHS,MSP,10,9
CHS,MYR,33,79
CHS,ORD,3649,3885
CHS,ORF,1234,1427
CHS,PBI,1,1
CHS,PHL,442,591
CHS,RDU,1035,2517
CHS,SAV,2646,3353
CHS,SGF,1,0
CHS,SHV,1,2
CHS,TPA,140,136
CIC,MRY,0,0
CIC,SFO,1802,2311
CIC,SMF,3,2
CID,ATL,246,444
CID,COS,1,0
CID,CVG,1085,1688
CID,DEN,3694,5290
CID,DFW,2299,3244
CID,DSM,282,1506
CID,DTW,280,512
CID,FSD,2,5
CID,GJT,0,0
CID,ICT,0,1
CID,LAS,1,0
CID,LNK,1,0
CID,MLI,364,1170
CID,MSP,2753,4876
CID,OMA,47,95
CID,ORD,10947,14838
CID,PHX,492,523
CID,PIA,102,154
CID,RFD,0,0
CID,STL,3796,10094
CID,SUX,360,428
CKB,CVG,3,4
CKB,LEX,1,1
CKB,PIT,1,0
CLD,LAX,3733,4513
CLD,ONT,1,0
CLD,PHX,127,199
CLD,SNA,1,0
CLE,ABE,932,1394
CLE,ABQ,8,10
CLE,AGS,1,3
CLE,ALB,2351,2967
CLE,ATL,21243,28013
CLE,AUS,634,1063
CLE,BDL,5696,7480
CLE,BHM,68,153
CLE,BNA,8446,10628
CLE,BOS,14009,17453
CLE,BTV,775,1163
CLE,BUF,5009,5951
CLE,BWI,24491,29379
CLE,CAK,253,275
CLE,CLT,11160,13400
CLE,CMH,1921,3101
CLE,COS,1,0
CLE,CPR,1,0
CLE,CRW,53,64
CLE,CVG,9198,12682
CLE,CWA,1,0
CLE,DAB,38,46
CLE,DAY,1404,2155
CLE,DCA,11267,15551
CLE,DEN,14345,17294
CLE,DFW,12389,15643
CLE,DTW,9046,17766
CLE,ERI,69,61
CLE,EWR,19852,27040
CLE,FLL,3206,4233
CLE,FNT,77,115
CLE,FWA,3,1
CLE,GJT,0,0
CLE,GRR,1634,2523
CLE,GSO,1516,2132
CLE,GSP,718,990
CLE,HDN,18,22
CLE,HOU,123,288
CLE,HPN,706,1484
CLE,IAD,4908,7322
CLE,IAH,15699,19584
CLE,IND,6552,9659
CLE,ISP,443,689
CLE,JAN,1,0
CLE,JAX,476,526
CLE,JFK,5319,7231
CLE,LAN,316,409
CLE,LAS,7060,8466
CLE,LAX,10111,10819
CLE,LEX,394,752
CLE,LGA,21656,29389
CLE,MBS,315,387
CLE,MCI,4092,5800
CLE,MCO,7671,10468
CLE,MDT,728,1153
CLE,MDW,21311,28146
CLE,MEM,1144,2850
CLE,MHT,1248,2165
CLE,MIA,4214,5931
CLE,MKE,4691,6074
CLE,MSN,848,1251
CLE,MSP,9428,16997
CLE,MSY,1830,2667
CLE,MTJ,10,5
CLE,MYR,16,48
CLE,OKC,51,68
CLE,ORD,39861,48935
CLE,ORF,1404,2092
CLE,PBI,1429,1826
CLE,PDX,51,37
CLE,PHL,14633,20382
CLE,PHX,6943,8172
CLE,PIT,10419,12044
CLE,PVD,2797,4029
CLE,PWM,202,246
CLE,RDU,3261,4553
CLE,RIC,1197,1770
CLE,ROC,2289,2840
CLE,RSW,2363,3207
CLE,SAN,984,1039
CLE,SAT,411,700
CLE,SBN,53,43
CLE,SDF,2457,3145
CLE,SEA,947,1287
CLE,SFO,5749,6370
CLE,SJU,161,325
CLE,SLC,307,290
CLE,SRQ,795,962
CLE,STL,16431,22720
CLE,SYR,2500,3079
CLE,TPA,5525,6977
CLE,TYS,619,874
CLE,XNA,80,69
CLL,ABI,0,0
CLL,DFW,1606,3261
CLL,IAH,817,1456
CLL,ILE,1,1
CLT,ABE,3024,2902
CLT,AGS,2740,3320
CLT,ALB,4109,4150
CLT,ATL,50349,54353
CLT,AUS,210,120
CLT,AVL,12601,12984
CLT,AVP,174,147
CLT,BDL,12193,11553
CLT,BHM,10082,10423
CLT,BNA,15108,14953
CLT,BOS,32074,29025
CLT,BUF,9199,8347
CLT,BWI,30752,29856
CLT,CAE,14644,16526
CLT,CAK,733,749
CLT,CHA,5941,5878
CLT,CHO,1579,1887
CLT,CHS,20772,22163
CLT,CLE,14269,15253
CLT,CMH,12025,12645
CLT,CRW,4437,4311
CLT,CVG,6475,8277
CLT,DAB,7170,7028
CLT,DAY,10173,10322
CLT,DCA,32771,30285
CLT,DEN,11550,10748
CLT,DFW,23407,29008
CLT,DTW,19346,22479
CLT,EGE,36,24
CLT,EVV,123,53
CLT,EWR,36394,34389
CLT,FAY,12606,13324
CLT,FLL,24401,22197
CLT,GNV,2713,3177
CLT,GRR,214,254
CLT,GSO,22442,21873
CLT,GSP,13996,13508
CLT,HPN,97,146
CLT,HSV,4555,4869
CLT,HTS,1865,1852
CLT,IAD,13373,16116
CLT,IAH,15964,18106
CLT,ILM,17827,18070
CLT,IND,15557,16558
CLT,ISO,1261,1440
CLT,ISP,2068,1799
CLT,JAN,9,10
CLT,JAX,22851,23356
CLT,JFK,4242,4478
CLT,LAS,6799,5426
CLT,LAX,17180,13635
CLT,LEX,1686,2120
CLT,LGA,44628,40395
CLT,LIT,2072,1541
CLT,LWB,9,12
CLT,LYH,1766,1938
CLT,MCI,12590,11700
CLT,MCO,33170,30700
CLT,MDT,6407,6520
CLT,MDW,663,1396
CLT,MEM,11745,12082
CLT,MGM,318,185
CLT,MHT,2496,2693
CLT,MIA,26073,24756
CLT,MKE,4696,4975
CLT,MLB,5813,5777
CLT,MOB,2012,1787
CLT,MSP,10870,12077
CLT,MSY,15322,13903
CLT,MYR,22306,22430
CLT,OAJ,4431,3937
CLT,ORD,40976,41675
CLT,ORF,21431,21065
CLT,PBI,16133,15675
CLT,PDX,80,41
CLT,PHF,709,853
CLT,PHL,37050,35680
CLT,PHX,9407,7807
CLT,PIT,33356,33310
CLT,PNS,9213,9221
CLT,PVD,8509,8504
CLT,PWM,294,286
CLT,RDU,26735,28050
CLT,RIC,21174,20327
CLT,ROA,12481,13646
CLT,ROC,4591,4406
CLT,RSW,15139,14907
CLT,SAN,3808,3158
CLT,SAT,1762,1348
CLT,SAV,16525,17687
CLT,SDF,8353,9871
CLT,SEA,5022,4264
CLT,SFO,13812,11039
CLT,SJU,5405,5261
CLT,SLC,99,196
CLT,SRQ,8602,8525
CLT,STL,12568,17385
CLT,STT,1405,1299
CLT,STX,134,98
CLT,SWF,536,553
CLT,SYR,5304,4648
CLT,TLH,5765,5879
CLT,TPA,30238,27872
CLT,TRI,9597,10182
CLT,TYS,7054,7912
CLT,XNA,10,15
CMH,ALB,1,1
CMH,ATL,13493,17581
CMH,AUS,0,0
CMH,BDL,94,116
CMH,BNA,1966,2676
CMH,BOS,7979,10093
CMH,BWI,5506,7320
CMH,CAK,209,451
CMH,CLE,1361,3366
CMH,CLT,11311,12248
CMH,CVG,13455,17516
CMH,DAY,931,865
CMH,DCA,10994,14621
CMH,DEN,4366,5082
CMH,DFW,6603,10388
CMH,DTW,7703,14468
CMH,EWR,14749,21587
CMH,FLL,258,366
CMH,IAD,1414,1746
CMH,IAH,4902,7146
CMH,IND,3841,4955
CMH,JFK,1881,2585
CMH,LAS,7695,9034
CMH,LAX,2957,2912
CMH,LGA,14055,17415
CMH,MCI,137,242
CMH,MCO,6628,7226
CMH,MDW,15098,20683
CMH,MEM,1187,2241
CMH,MIA,796,1060
CMH,MKE,596,700
CMH,MSN,2,0
CMH,MSP,5651,9167
CMH,ORD,27305,33193
CMH,PBI,73,98
CMH,PHL,11376,13320
CMH,PHX,10416,11582
CMH,PIT,11461,12824
CMH,RDU,1103,1220
CMH,ROC,1,1
CMH,RSW,562,964
CMH,SBN,1,0
CMH,SDF,30,43
CMH,SLC,47,63
CMH,STL,11557,17318
CMH,TPA,4506,4903
CMI,ATL,47,71
CMI,CVG,398,708
CMI,DAY,1541,2476
CMI,DFW,186,349
CMI,ORD,3236,5226
CMI,PIA,91,285
CMI,PIT,202,520
CMI,STL,186,825
CMX,MSP,55,89
COD,CPR,1,1
COD,DEN,277,414
COD,IDA,1,0
COD,PIH,0,0
COD,SLC,1169,1479
COD,TWF,1,0
COS,ABQ,597,604
COS,ATL,2370,2816
COS,AUS,2,1
COS,BHM,0,0
COS,BUR,1,0
COS,CVG,2373,2853
COS,DEN,20231,27630
COS,DFW,13036,20449
COS,DTW,196,367
COS,EWR,366,535
COS,FMN,1,0
COS,FSD,1,0
COS,GJT,2,0
COS,GRB,0,0
COS,IAH,3115,5976
COS,ICT,305,495
COS,IDA,0,0
COS,IND,1,0
COS,LAS,1217,2514
COS,LAX,2509,3195
COS,LNK,0,0
COS,MCI,91,103
COS,MEM,157,176
COS,MKE,1,0
COS,MLI,1,0
COS,MSN,0,0
COS,MSP,2178,3398
COS,MTJ,0,0
COS,OAK,17,35
COS,OKC,2,2
COS,ONT,218,155
COS,ORD,8270,8448
COS,PHX,4862,10233
COS,PIA,2,0
COS,PSP,0,0
COS,PUB,1328,1975
COS,RFD,2,0
COS,RNO,1,1
COS,SAN,143,182
COS,SBN,0,0
COS,SFO,671,797
COS,SLC,5825,8798
COS,SMF,187,240
COS,STL,2917,5726
COS,TUL,0,0
COS,TUS,0,0
COS,TWF,1,0
CPR,BIS,186,270
CPR,COD,0,0
CPR,DEN,2425,3200
CPR,EKO,1,0
CPR,GJT,2,0
CPR,IDA,2,0
CPR,MSP,96,139
CPR,OGD,1,0
CPR,PIH,5,0
CPR,RAP,703,885
CPR,SLC,3713,5520
CPR,TWF,1,0
CRP,ATL,1329,1920
CRP,AUS,52,44
CRP,BRO,1,1
CRP,DFW,10176,14678
CRP,HOU,12750,17510
CRP,HRL,5,5
CRP,IAH,6811,12551
CRP,MFE,3,3
CRP,SAT,62,144
CRW,ATL,3124,3623
CRW,CAK,2,13
CRW,CHO,0,1
CRW,CLE,77,130
CRW,CLT,4834,4720
CRW,CVG,1403,2072
CRW,DAY,2,4
CRW,DCA,794,861
CRW,FWA,0,0
CRW,GSP,0,0
CRW,HTS,682,767
CRW,IAD,600,925
CRW,IAH,676,1124
CRW,LEX,104,157
CRW,LGA,393,501
CRW,ORD,1103,1378
CRW,PIT,8915,9666
CRW,RDU,1,1
CRW,ROA,3,6
CRW,SPI,2,0
CSG,ATL,6143,8907
CVG,ABE,2246,2729
CVG,ABQ,3461,3523
CVG,ACY,648,935
CVG,AGS,0,0
CVG,ALB,5545,7427
CVG,ANC,95,71
CVG,ATL,35778,35298
CVG,ATW,1609,2177
CVG,AUS,3024,3491
CVG,AVL,857,986
CVG,AVP,1537,1973
CVG,AZO,1649,2236
CVG,BDL,11033,11959
CVG,BGM,665,863
CVG,BGR,1764,2074
CVG,BHM,6074,6550
CVG,BIL,168,80
CVG,BNA,7531,8767
CVG,BOS,18075,18053
CVG,BTR,496,634
CVG,BTV,998,1259
CVG,BUF,5745,6267
CVG,BWI,10967,12074
CVG,CAE,3146,3411
CVG,CAK,2708,3317
CVG,CHA,1518,1947
CVG,CHO,971,1312
CVG,CHS,1610,2168
CVG,CID,1524,2108
CVG,CKB,2,2
CVG,CLE,13518,17310
CVG,CLT,6466,8146
CVG,CMH,12171,15152
CVG,CMI,558,686
CVG,COS,2827,2700
CVG,CRW,1553,1886
CVG,DAB,362,332
CVG,DAY,3632,4666
CVG,DCA,17647,19355
CVG,DEN,11532,11164
CVG,DFW,22521,24179
CVG,DSM,1788,2590
CVG,DTW,13722,20358
CVG,EGE,66,40
CVG,ERI,772,851
CVG,EVV,1749,1959
CVG,EWR,20405,24419
CVG,FLL,7993,8994
CVG,FNT,835,1231
CVG,FSD,728,1084
CVG,FWA,3945,4584
CVG,GRB,1192,1518
CVG,GRR,8816,10047
CVG,GSO,7043,7977
CVG,GSP,2577,2853
CVG,HDN,7,8
CVG,HNL,497,501
CVG,HOU,5962,6010
CVG,HPN,997,1452
CVG,HSV,1639,2004
CVG,HTS,521,749
CVG,HVN,468,635
CVG,IAD,4035,5205
CVG,IAH,3743,6325
CVG,ICT,330,411
CVG,ILM,203,266
CVG,IND,8732,10596
CVG,ISP,668,892
CVG,JAC,24,20
CVG,JAN,4177,5514
CVG,JAX,7154,7839
CVG,JFK,9357,9581
CVG,LAN,1736,2229
CVG,LAS,6009,5874
CVG,LAX,17568,14899
CVG,LEX,12837,15963
CVG,LGA,22421,23690
CVG,LIT,5637,6369
CVG,MCI,10366,12389
CVG,MCO,14866,15113
CVG,MDT,2602,2909
CVG,MDW,580,681
CVG,MEM,8060,9562
CVG,MGM,300,374
CVG,MHT,2367,2841
CVG,MIA,9469,10453
CVG,MKE,8503,9755
CVG,MLB,80,92
CVG,MLI,639,763
CVG,MOB,126,137
CVG,MSN,1354,1809
CVG,MSP,14230,18469
CVG,MSY,10362,11326
CVG,MYR,1080,1425
CVG,OKC,2859,3377
CVG,OMA,1694,2090
CVG,ONT,287,179
CVG,ORD,42094,49521
CVG,ORF,7811,8488
CVG,PBI,7766,8219
CVG,PDX,8535,7940
CVG,PFN,80,115
CVG,PHF,222,235
CVG,PHL,18361,21600
CVG,PHX,10915,10935
CVG,PIA,1,0
CVG,PIT,15508,19783
CVG,PNS,344,369
CVG,PVD,4049,4607
CVG,PWM,5671,6066
CVG,RDU,9265,11017
CVG,RIC,8999,10703
CVG,ROA,1227,1538
CVG,ROC,4253,4640
CVG,RSW,7130,7245
CVG,SAN,8822,8219
CVG,SAT,4229,4490
CVG,SAV,1676,2183
CVG,SBN,6322,6836
CVG,SCE,785,1158
CVG,SDF,15568,18177
CVG,SEA,10505,9658
CVG,SFO,12354,11000
CVG,SGF,920,1392
CVG,SHV,744,978
CVG,SJC,202,170
CVG,SJU,160,185
CVG,SLC,22704,20207
CVG,SMF,1,1
CVG,SNA,695,672
CVG,SRQ,4467,4283
CVG,STL,8813,15565
CVG,SWF,1768,2116
CVG,SYR,5573,6385
CVG,TLH,391,453
CVG,TOL,2601,3003
CVG,TPA,13836,14287
CVG,TRI,1448,1631
CVG,TUL,1300,1950
CVG,TUS,1792,1779
CVG,TVC,134,175
CVG,TYS,5116,5820
CVG,VPS,279,360
CVG,XNA,751,1315
CWA,ATW,6,54
CWA,DTW,232,377
CWA,MKE,30,256
CWA,MSN,0,0
CWA,MSP,224,811
CWA,ORD,810,815
CYS,DEN,2,2
DAB,ATL,17022,22397
DAB,BWI,59,61
DAB,CLE,15,57
DAB,CLT,5676,6169
DAB,CVG,315,332
DAB,DFW,15,39
DAB,EWR,4522,5846
DAB,IAD,200,189
DAB,JAX,462,1606
DAB,LGA,10,12
DAB,MCO,38,83
DAB,MLB,1402,1662
DAB,ORD,19,20
DAB,PHL,84,80
DAB,RDU,1578,2785
DAB,SHV,0,0
DAL,ABQ,17716,18910
DAL,AMA,18342,21473
DAL,ATL,198,220
DAL,AUS,30242,36074
DAL,BHM,382,143
DAL,DFW,1,0
DAL,ELP,12956,15164
DAL,HOU,72907,84690
DAL,HRL,32,35
DAL,IAH,14689,22685
DAL,LAX,361,635
DAL,LBB,21066,26289
DAL,LGA,155,321
DAL,LIT,21026,23430
DAL,MAF,16641,19681
DAL,MCI,2780,2481
DAL,MSY,11090,12298
DAL,OKC,17243,21188
DAL,ORD,341,710
DAL,SAT,30868,37423
DAL,STL,2673,2160
DAL,TUL,19441,24935
DAY,ATL,15263,21609
DAY,AZO,3134,3188
DAY,BDL,41,36
DAY,BNA,1,4
DAY,BOS,2442,1874
DAY,BWI,2305,2559
DAY,CAK,3047,2875
DAY,CLE,1181,2331
DAY,CLT,9445,9559
DAY,CMH,1303,1356
DAY,CMI,2793,2996
DAY,CRW,23,20
DAY,CVG,2195,3612
DAY,DCA,7629,7017
DAY,DEN,897,945
DAY,DFW,6875,8265
DAY,DTW,1299,2635
DAY,EVV,2491,2545
DAY,EWR,6252,7590
DAY,FLL,716,768
DAY,FNT,3128,2944
DAY,FWA,2360,2340
DAY,GRR,3830,3629
DAY,GSO,253,373
DAY,IAD,490,624
DAY,IAH,867,1652
DAY,IND,334,302
DAY,JFK,995,907
DAY,LAN,2751,2691
DAY,LAS,1,16
DAY,LAX,3287,2500
DAY,LEX,202,190
DAY,LGA,5058,4461
DAY,MCO,3443,3566
DAY,MDW,376,365
DAY,MIA,1520,1394
DAY,MSP,1902,4242
DAY,MYR,12,10
DAY,ORD,16885,21418
DAY,PHL,6065,7250
DAY,PHX,128,88
DAY,PIT,9276,10104
DAY,RFD,1,0
DAY,RSW,205,182
DAY,SBN,3262,3267
DAY,SDF,2386,2383
DAY,SFO,1155,891
DAY,STL,5445,10606
DAY,SYR,1,1
DAY,TOL,1770,1623
DAY,TPA,2915,2627
DBQ,LSE,1,0
DBQ,ORD,1926,2746
DCA,ABE,133,186
DCA,ALB,6735,7364
DCA,ATL,50588,52600
DCA,BDL,11138,12211
DCA,BHM,45,39
DCA,BNA,5935,6851
DCA,BOS,52729,57806
DCA,BTR,170,258
DCA,BTV,385,392
DCA,BUF,7560,7162
DCA,BWI,379,434
DCA,CAE,49,74
DCA,CHO,0,0
DCA,CHS,3547,3875
DCA,CLE,10789,15644
DCA,CLT,29150,29999
DCA,CMH,9335,12757
DCA,CRW,800,956
DCA,CVG,13353,17338
DCA,DAY,6627,7261
DCA,DEN,1112,1510
DCA,DFW,35191,38267
DCA,DSM,70,90
DCA,DTW,11717,21495
DCA,EWR,20288,32026
DCA,FLL,8437,8247
DCA,GRR,93,123
DCA,GSO,4831,5308
DCA,GSP,16,44
DCA,HOU,58,160
DCA,HSV,580,934
DCA,IAD,15,35
DCA,IAH,16691,20505
DCA,ICT,189,197
DCA,IND,9198,9398
DCA,ISP,790,922
DCA,JAN,397,370
DCA,JAX,3373,3274
DCA,JFK,15519,18650
DCA,LAS,931,974
DCA,LAX,420,515
DCA,LEX,624,959
DCA,LFT,2,3
DCA,LGA,32317,60098
DCA,LIT,0,0
DCA,MCI,7501,6681
DCA,MCO,15333,16393
DCA,MDW,1271,2212
DCA,MEM,5547,9129
DCA,MHT,3015,3490
DCA,MIA,20671,25963
DCA,MKE,475,1158
DCA,MLB,231,291
DCA,MSN,56,68
DCA,MSP,12708,19798
DCA,MSY,5264,4750
DCA,MYR,2,6
DCA,OKC,1,0
DCA,OMA,583,456
DCA,ORD,49799,63867
DCA,ORF,273,333
DCA,PBI,7943,7687
DCA,PHL,3500,4565
DCA,PHX,2620,2547
DCA,PIT,19390,19002
DCA,PLN,1,1
DCA,PVD,9770,11100
DCA,PWM,1043,1002
DCA,RDU,12644,14271
DCA,RIC,1,1
DCA,ROA,0,0
DCA,ROC,6543,6603
DCA,RSW,2310,2595
DCA,SAV,8,10
DCA,SDF,3716,4394
DCA,SEA,1284,1352
DCA,SHV,1,1
DCA,SLC,826,767
DCA,SRQ,60,48
DCA,STL,16361,20272
DCA,SYR,8258,8397
DCA,TPA,11577,11316
DCA,XNA,44,51
DEN,ABQ,26290,28404
DEN,ALB,1,0
DEN,AMA,323,258
DEN,ANC,1898,1862
DEN,ASE,2473,2821
DEN,ATL,39236,37619
DEN,AUS,9782,10469
DEN,BDL,2018,1905
DEN,BFF,0,0
DEN,BFL,116,212
DEN,BHM,1227,1268
DEN,BIL,10541,11244
DEN,BIS,3263,3508
DEN,BNA,6019,6044
DEN,BOI,12432,13795
DEN,BOS,21108,19638
DEN,BTM,3,0
DEN,BUF,79,94
DEN,BUR,9142,10726
DEN,BWI,14266,14576
DEN,BZN,4760,4840
DEN,CAK,999,1023
DEN,CDC,1,0
DEN,CID,5523,6140
DEN,CLE,15133,17696
DEN,CLT,9207,10044
DEN,CMH,5066,4823
DEN,COD,456,537
DEN,COS,24084,27812
DEN,CPR,2599,3511
DEN,CVG,9907,9941
DEN,DAY,968,1156
DEN,DCA,1866,2191
DEN,DFW,62798,71896
DEN,DRO,2422,3007
DEN,DSM,10972,11771
DEN,DTW,20542,23197
DEN,EGE,1700,1788
DEN,ELP,3811,4165
DEN,EUG,5708,6258
DEN,EWR,31005,32045
DEN,FAR,2750,3223
DEN,FAT,4579,6035
DEN,FCA,86,160
DEN,FLL,1831,2016
DEN,FMN,1,0
DEN,FSD,7253,7892
DEN,FWA,0,0
DEN,GEG,10977,12292
DEN,GJT,4800,5551
DEN,GRR,210,220
DEN,GTF,820,843
DEN,GUC,959,1057
DEN,HDN,1992,2137
DEN,HLN,8,0
DEN,HNL,1773,1675
DEN,HOU,3257,4081
DEN,HSV,100,223
DEN,IAD,28776,27019
DEN,IAH,37093,44338
DEN,ICT,11004,11701
DEN,IDA,533,557
DEN,IND,13366,13767
DEN,JAC,4116,4301
DEN,JAX,115,116
DEN,JFK,4946,5228
DEN,KOA,118,105
DEN,LAR,1,0
DEN,LAS,39178,41753
DEN,LAX,58697,58375
DEN,LGA,26037,26020
DEN,LGB,644,752
DEN,LIH,2,0
DEN,LIT,531,446
DEN,LNK,7461,8138
DEN,MCI,28097,30714
DEN,MCO,15754,14824
DEN,MDW,6990,8022
DEN,MEM,4728,6735
DEN,MFR,722,812
DEN,MIA,10539,9511
DEN,MKE,4669,4399
DEN,MLI,2219,2591
DEN,MOT,197,76
DEN,MRY,353,446
DEN,MSN,1199,1331
DEN,MSO,2004,2599
DEN,MSP,35378,42667
DEN,MSY,10854,11949
DEN,MTJ,3239,4049
DEN,OAK,16702,18444
DEN,OGD,1,0
DEN,OGG,47,73
DEN,OKC,15460,16304
DEN,OMA,19093,20596
DEN,ONT,15356,17171
DEN,ORD,70618,70761
DEN,PBI,24,22
DEN,PDX,28281,28135
DEN,PHL,20811,21485
DEN,PHX,47605,55339
DEN,PIA,991,1274
DEN,PIH,3,1
DEN,PIT,10731,11368
DEN,PSC,1381,2035
DEN,PSP,5022,5797
