Origin,Dest,rorg,rdes
ERI,ITH,0,0
ERI,PIT,0,0
EUG,BOI,0,0
EUG,COS,0,0
EUG,CPR,0,0
EUG,DEN,15,361
EUG,FAT,0,0
EUG,GJT,0,0
EUG,IDA,0,0
EUG,LAS,2,19
EUG,LAX,0,25
EUG,MFR,2,0
EUG,MRY,0,0
EUG,PDX,36,225
EUG,PHX,4,54
EUG,PIH,0,0
EUG,RDM,0,0
EUG,SFO,37,726
EUG,SJC,0,0
EUG,SLC,20,206
EUG,SMF,0,0
EUG,TWF,0,0
EVV,ATL,213,513
EVV,BNA,0,0
EVV,CLT,0,0
EVV,CVG,143,256
EVV,DAY,0,0
EVV,DFW,35,23
EVV,DTW,15,59
EVV,IND,0,0
EVV,LEX,0,0
EVV,MDW,0,0
EVV,MEM,4,53
EVV,MGM,0,0
EVV,ORD,111,209
EVV,PIT,0,0
EVV,SDF,0,0
EVV,STL,0,0
EWN,ATL,31,145
EWR,ABE,0,0
EWR,ABQ,12,134
EWR,ACK,28,142
EWR,AGS,11,49
EWR,ALB,143,1130
EWR,ANC,1,10
EWR,ATL,480,2573
EWR,AUS,96,569
EWR,AVL,40,294
EWR,BDL,141,1063
EWR,BGR,22,207
EWR,BHM,78,465
EWR,BNA,167,1371
EWR,BOS,463,1940
EWR,BQN,80,500
EWR,BTR,2,22
EWR,BTV,139,1315
EWR,BUF,241,1599
EWR,BWI,151,1197
EWR,CAE,79,480
EWR,CHS,126,921
EWR,CLE,217,1300
EWR,CLT,291,3321
EWR,CMH,184,1250
EWR,COS,0,0
EWR,CRP,0,0
EWR,CVG,684,1532
EWR,DAB,38,325
EWR,DAY,103,763
EWR,DCA,288,1364
EWR,DEN,163,1092
EWR,DFW,598,1407
EWR,DSM,3,34
EWR,DTW,758,2420
EWR,EGE,34,133
EWR,FLL,265,2380
EWR,GRB,0,0
EWR,GRR,58,310
EWR,GSO,152,1327
EWR,GSP,103,712
EWR,GUC,0,1
EWR,HDN,1,7
EWR,HNL,41,239
EWR,HOU,9,24
EWR,HPN,0,2
EWR,HSV,19,63
EWR,IAD,228,1601
EWR,IAH,310,2542
EWR,IND,148,1095
EWR,ISP,0,0
EWR,JAC,0,0
EWR,JAN,4,56
EWR,JAX,147,991
EWR,JFK,0,0
EWR,LAN,0,0
EWR,LAS,236,1649
EWR,LAX,352,2202
EWR,LEX,46,228
EWR,LGA,0,0
EWR,LIT,34,344
EWR,MCI,152,1066
EWR,MCO,316,2685
EWR,MDW,96,500
EWR,MEM,165,707
EWR,MHT,134,1055
EWR,MIA,339,1547
EWR,MKE,157,992
EWR,MLB,0,0
EWR,MSN,45,255
EWR,MSP,575,1735
EWR,MSY,79,563
EWR,MTJ,0,18
EWR,MYR,16,97
EWR,OAK,3,7
EWR,OKC,47,308
EWR,OMA,66,722
EWR,ONT,0,0
EWR,ORD,670,2246
EWR,ORF,175,1368
EWR,ORH,0,0
EWR,PBI,181,1482
EWR,PDX,82,517
EWR,PHL,30,237
EWR,PHX,181,1380
EWR,PIT,212,1966
EWR,PSE,12,79
EWR,PVD,160,1276
EWR,PWM,142,1133
EWR,RDU,452,2270
EWR,RIC,227,1685
EWR,RNO,1,6
EWR,ROA,0,0
EWR,ROC,208,1503
EWR,RSW,79,678
EWR,SAN,92,653
EWR,SAT,93,476
EWR,SAV,118,776
EWR,SBN,1,2
EWR,SDF,112,792
EWR,SEA,153,1192
EWR,SFO,256,1574
EWR,SJC,36,197
EWR,SJU,235,1341
EWR,SLC,56,504
EWR,SMF,3,12
EWR,SNA,56,412
EWR,SRQ,26,192
EWR,STL,166,1142
EWR,STT,16,60
EWR,SWF,0,0
EWR,SYR,199,1245
EWR,TPA,187,1432
EWR,TUL,47,300
EWR,TUS,18,95
EWR,TYS,70,483
EWR,UCA,0,0
EWR,XNA,42,292
EYW,ATL,176,730
EYW,FLL,0,8
EYW,MCN,0,0
EYW,MCO,0,0
EYW,MIA,0,0
EYW,SRQ,0,0
FAI,ANC,24,1186
FAI,BRW,38,159
FAI,JNU,0,0
FAI,MSP,0,85
FAI,OME,0,0
FAI,SCC,14,20
FAI,SEA,8,372
FAI,SLC,0,18
FAR,BIS,1,0
FAR,CID,0,0
FAR,COS,0,0
FAR,CPR,0,0
FAR,DEN,40,510
FAR,FSD,0,0
FAR,GJT,0,0
FAR,LAN,0,0
FAR,LAS,2,8
FAR,MCI,0,0
FAR,MSN,0,0
FAR,MSP,81,531
FAR,ORD,22,258
FAR,RAP,0,0
FAR,SBN,0,0
FAR,SLC,3,123
FAR,STL,0,0
FAR,SUX,0,0
FAT,BFL,0,0
FAT,BOI,1,0
FAT,CDC,0,0
FAT,COS,0,0
FAT,DEN,57,628
FAT,DFW,67,212
FAT,GJT,0,0
FAT,LAS,47,678
FAT,LAX,146,1645
FAT,LGB,2,10
FAT,MEM,0,0
FAT,MOD,0,0
FAT,MRY,0,0
FAT,MTJ,0,0
FAT,OGD,0,0
FAT,ONT,0,11
FAT,PHX,25,287
FAT,PIH,0,0
FAT,PSP,0,0
FAT,RAP,0,0
FAT,RNO,0,0
FAT,SAN,7,49
FAT,SBA,1,0
FAT,SCK,0,0
FAT,SFO,65,1172
FAT,SGF,0,0
FAT,SJC,0,0
FAT,SLC,61,621
FAT,SMF,0,2
FAT,SNA,0,0
FAT,TUS,0,0
FAT,TWF,0,0
FAT,VIS,9,98
FAY,ATL,262,731
FAY,BWI,0,0
FAY,CAE,0,0
FAY,CLT,0,0
FAY,GSO,0,0
FAY,MCN,0,0
FAY,ORF,0,0
FCA,ATL,0,3
FCA,BIL,0,0
FCA,BOI,0,0
FCA,DEN,2,58
FCA,GJT,0,0
FCA,GTF,26,73
FCA,HLN,0,0
FCA,IDA,0,0
FCA,MSO,6,6
FCA,MSP,17,157
FCA,OGD,0,0
FCA,ORD,0,6
FCA,PHX,0,32
FCA,PIH,0,0
FCA,SLC,93,485
FCA,TWF,0,0
FLG,GCN,0,0
FLG,LAS,0,0
FLG,PHX,33,340
FLL,ATL,131,1557
FLL,AUS,0,0
FLL,BDL,14,273
FLL,BNA,17,139
FLL,BOS,80,1079
FLL,BTV,0,0
FLL,BUF,2,54
FLL,BWI,117,939
FLL,CAE,0,0
FLL,CAK,0,13
FLL,CLE,12,110
FLL,CLT,67,1260
FLL,CMH,27,20
FLL,CVG,54,255
FLL,DAY,0,0
FLL,DCA,53,605
FLL,DEN,30,398
FLL,DFW,493,942
FLL,DTW,68,589
FLL,EWR,58,767
FLL,EYW,1,18
FLL,FLL,0,0
FLL,FNT,1,44
FLL,GPT,4,57
FLL,GRR,0,1
FLL,GSO,15,27
FLL,GSP,0,0
FLL,HOU,24,134
FLL,HPN,6,172
FLL,IAD,32,705
FLL,IAH,30,373
FLL,IND,9,174
FLL,ISP,57,432
FLL,JAX,108,1067
FLL,JFK,165,3916
FLL,LAS,19,368
FLL,LAX,131,643
FLL,LEX,4,8
FLL,LGA,267,1827
FLL,LGB,1,103
FLL,MCO,195,985
FLL,MDT,0,0
FLL,MDW,98,648
FLL,MEM,25,175
FLL,MHT,0,2
FLL,MIA,0,0
FLL,MKE,0,0
FLL,MSP,30,312
FLL,MSY,21,195
FLL,OAK,3,28
FLL,ORD,141,680
FLL,PBI,0,0
FLL,PHF,0,28
FLL,PHL,151,1775
FLL,PHX,30,535
FLL,PIE,0,0
FLL,PIT,30,400
FLL,PSE,0,4
FLL,PVD,9,65
FLL,RDU,6,42
FLL,RIC,22,79
FLL,ROC,0,34
FLL,RSW,0,0
FLL,SAV,0,0
FLL,SJU,121,541
FLL,SLC,13,93
FLL,SRQ,0,0
FLL,STL,72,284
FLL,SWF,5,134
FLL,SYR,1,29
FLL,TLH,59,47
FLL,TPA,163,1255
FLO,AGS,0,0
FLO,ATL,82,287
FLO,GSP,0,0
FMN,ABQ,1,0
FNT,ATL,300,1058
FNT,CHA,0,0
FNT,CLE,0,0
FNT,CVG,129,191
FNT,DAY,0,0
FNT,DFW,4,31
FNT,DTW,63,292
FNT,FLL,2,23
FNT,LAS,4,65
FNT,LGA,4,44
FNT,MCO,22,163
FNT,MKE,4,21
FNT,MSP,8,82
FNT,ORD,22,210
FNT,PIT,0,0
FNT,RSW,3,73
FNT,TPA,8,186
FOE,LNK,0,0
FOE,MCI,0,0
FSD,ATL,29,94
FSD,BIS,0,0
FSD,CID,0,0
FSD,COS,0,0
FSD,CPR,0,0
FSD,CVG,73,166
FSD,CYS,0,0
FSD,DEN,108,580
FSD,DSM,0,0
FSD,FAR,0,0
FSD,GJT,0,0
FSD,GRB,1,0
FSD,GRR,0,0
FSD,LAS,3,6
FSD,LNK,0,0
FSD,MLI,0,0
FSD,MSN,0,0
FSD,MSP,73,384
FSD,MTJ,0,0
FSD,OMA,0,0
FSD,ORD,58,436
FSD,PHX,2,1
FSD,PIH,0,0
FSD,RAP,0,0
FSD,RFD,0,0
FSD,SBN,0,0
FSD,SDF,0,0
FSD,SLC,1,62
FSD,STL,0,0
FSD,SUX,0,0
FSM,ATL,31,79
FSM,DFW,164,374
FSM,MEM,4,10
FWA,ATL,181,415
FWA,CAK,0,0
FWA,CLE,0,0
FWA,CMH,0,0
FWA,CVG,113,263
FWA,DAY,0,0
FWA,DFW,52,196
FWA,DTW,14,227
FWA,IND,0,0
FWA,ORD,79,510
FWA,PIT,0,0
FWA,SBN,0,0
FWA,TOL,0,0
FWA,TVC,0,0
GCC,DEN,2,15
GCN,FLG,0,0
GCN,LAS,0,0
GCN,PHX,0,0
GEG,BIL,0,0
GEG,BLI,0,0
GEG,BOI,24,240
GEG,DEN,13,385
GEG,GJT,0,0
GEG,IDA,0,0
GEG,LAS,18,152
GEG,LAX,15,141
GEG,LGB,1,0
GEG,MSP,24,241
GEG,OAK,7,94
GEG,ONT,0,51
GEG,ORD,4,89
GEG,PDX,18,545
GEG,PHX,28,229
GEG,PIH,0,0
GEG,PSC,0,0
GEG,PVU,0,0
GEG,RAP,0,0
GEG,RDM,0,0
GEG,RNO,1,4
GEG,SAN,0,64
GEG,SEA,172,2158
GEG,SFO,0,0
GEG,SKA,0,0
GEG,SLC,83,774
GEG,SMF,1,45
GEG,TUS,0,10
GEG,TWF,0,0
GFK,MSP,83,216
GGG,DFW,63,134
GJT,ASE,0,0
GJT,CDC,0,0
GJT,COS,0,0
GJT,DEN,142,779
GJT,DFW,2,5
GJT,DRO,0,0
GJT,HDN,0,0
GJT,LAS,0,0
GJT,LAX,0,1
GJT,MTJ,1,0
GJT,OGD,0,0
GJT,ORD,0,1
GJT,PHX,25,272
GJT,PIH,0,0
GJT,SBA,0,0
GJT,SLC,101,468
GJT,TWF,0,0
GLH,MEM,0,0
GNV,ATL,325,982
GNV,CHA,0,0
GNV,CLT,0,2
GNV,DAB,0,0
GNV,EYW,0,0
GNV,MCN,0,0
GNV,MCO,0,0
GNV,MIA,0,0
GNV,MLB,0,0
GNV,RSW,1,0
GNV,TLH,0,0
GPT,ATL,263,992
GPT,BTR,0,0
GPT,DFW,58,254
GPT,FLL,1,24
GPT,IAH,52,344
GPT,JAN,0,0
GPT,LGA,0,0
GPT,MCO,10,15
GPT,MEM,32,172
GPT,MOB,0,0
GPT,MSY,1,0
GPT,ORD,14,14
GPT,PNS,0,0
GPT,SHV,0,0
GPT,TPA,2,22
GRB,ATL,30,67
GRB,ATW,0,0
GRB,AZO,0,0
GRB,CVG,151,256
GRB,DEN,0,0
GRB,DFW,3,6
GRB,DSM,1,0
GRB,DTW,67,295
GRB,IAD,0,0
GRB,LEX,0,0
GRB,MKE,1,15
GRB,MQT,23,39
GRB,MSN,0,0
GRB,MSP,73,359
GRB,ORD,117,456
GRB,SDF,0,0
GRK,ATL,41,150
GRK,DFW,237,396
GRK,IAH,72,483
GRR,ATL,294,856
GRR,BUF,0,0
GRR,CHA,0,0
GRR,CLE,51,181
GRR,CLT,0,0
GRR,CMH,0,0
GRR,CVG,260,584
GRR,DAY,0,0
GRR,DCA,1,9
GRR,DEN,2,60
GRR,DFW,50,244
GRR,DTW,158,653
GRR,EWR,55,54
GRR,FLL,0,1
GRR,GRB,0,0
GRR,IAH,49,148
GRR,IND,0,0
GRR,LAN,0,0
GRR,LAS,1,10
GRR,LGA,18,166
GRR,MBS,0,0
GRR,MCO,7,84
GRR,MEM,15,81
GRR,MKE,10,64
GRR,MKG,0,0
GRR,MSP,95,436
GRR,ORD,107,683
GRR,PHL,0,0
GRR,PIT,0,0
GRR,ROC,0,0
GRR,STL,0,0
GRR,TOL,0,0
GRR,TPA,10,48
GSO,ATL,215,1132
GSO,AUS,0,0
GSO,BNA,0,0
GSO,BOS,127,245
GSO,BTR,0,1
GSO,BUF,1,0
GSO,BWI,0,0
GSO,CAE,0,0
GSO,CHS,0,0
GSO,CLE,0,7
GSO,CLT,25,298
GSO,CMH,0,1
GSO,CVG,374,626
GSO,DAY,0,0
GSO,DCA,0,1
GSO,DFW,82,398
GSO,DTW,19,212
GSO,EWR,22,296
GSO,FAY,0,0
GSO,FLL,10,24
GSO,GSP,0,0
GSO,IAD,18,79
GSO,IAH,22,295
GSO,ILM,0,0
GSO,JAN,0,0
GSO,JAX,2,0
GSO,JFK,48,118
GSO,LGA,261,435
GSO,MCO,43,158
GSO,MDW,0,0
GSO,MEM,3,100
GSO,MIA,4,72
GSO,MSP,5,83
GSO,MSY,1,0
GSO,MYR,0,0
GSO,OKC,0,0
GSO,ORD,25,304
GSO,ORF,0,0
GSO,PBI,0,0
GSO,PHL,4,46
GSO,PIT,0,0
GSO,RDU,1,4
GSO,RIC,0,0
GSO,ROA,1,1
GSO,RSW,0,0
GSO,SDF,0,0
GSO,SHV,0,0
GSO,TPA,2,22
GSP,ATL,177,588
GSP,AVL,0,0
GSP,AVP,0,0
GSP,BNA,0,0
GSP,BWI,0,0
GSP,CAE,0,0
GSP,CHS,0,0
GSP,CLE,17,55
GSP,CLT,0,0
GSP,CVG,177,391
GSP,DAB,0,0
GSP,DCA,0,0
GSP,DFW,60,332
GSP,DTW,28,179
GSP,EWR,9,123
GSP,FLL,0,0
GSP,GSO,0,0
GSP,IAD,24,345
GSP,IAH,21,144
GSP,JAX,0,0
GSP,LGA,111,187
GSP,MCN,0,0
GSP,MCO,109,78
GSP,MDW,0,0
GSP,MEM,9,76
GSP,MLB,0,0
GSP,MSY,3,1
GSP,ORD,36,343
GSP,PBI,0,0
GSP,PHL,0,0
GSP,PIT,0,0
GSP,RDU,0,0
GSP,RSW,0,0
GSP,SAV,0,0
GSP,TPA,6,14
GST,JNU,0,24
GTF,BIL,0,0
GTF,BZN,0,0
GTF,CPR,0,0
GTF,DEN,17,142
GTF,FCA,25,59
GTF,GJT,0,0
GTF,HLN,0,1
GTF,IDA,0,0
GTF,MSO,0,1
GTF,MSP,34,139
GTF,PIH,0,0
GTF,SLC,48,335
GTF,TWF,0,0
GTR,AEX,0,2
GTR,ATL,122,400
GTR,DFW,5,33
GTR,MEI,0,1
GUC,ATL,0,3
GUC,BNA,0,0
GUC,DEN,39,100
GUC,DFW,4,14
GUC,EWR,1,2
GUC,HDN,0,0
GUC,IAH,3,9
GUC,OMA,0,0
GUC,ORD,0,0
GUC,SLC,0,0
GUM,HNL,0,0
GUM,ROP,0,0
GUM,ROR,0,0
GUM,SPN,0,0
GUM,YAP,0,0
HDN,ATL,10,52
HDN,CLE,0,0
HDN,CVG,0,0
HDN,DEN,84,170
HDN,DFW,16,43
HDN,EWR,1,5
HDN,GJT,0,0
HDN,IAH,17,35
HDN,JFK,0,1
HDN,LAX,0,0
HDN,LGA,0,4
HDN,MSP,6,20
HDN,ORD,7,34
HDN,PHX,0,0
HDN,PIH,0,0
HDN,SFO,0,0
HDN,SJC,0,0
HDN,SLC,14,134
HDN,STL,0,0
HHH,ATL,60,211
HKY,ATL,9,35
HLN,BIL,4,31
HLN,BTM,0,1
HLN,BZN,1,0
HLN,DEN,0,1
HLN,FCA,0,0
HLN,GJT,0,0
HLN,GTF,0,0
HLN,IDA,0,0
HLN,MSO,1,1
HLN,MSP,5,91
HLN,PIH,0,0
HLN,SLC,94,411
HLN,TWF,0,0
HNL,ANC,2,44
HNL,ATL,1,66
HNL,CVG,1,30
HNL,DEN,0,81
HNL,DFW,3,116
HNL,DTW,0,8
HNL,EWR,0,79
HNL,GUM,0,0
HNL,IAH,2,158
HNL,ITO,27,730
HNL,JFK,0,0
HNL,KOA,19,953
HNL,LAS,3,540
HNL,LAX,12,1867
HNL,LIH,27,1115
HNL,LNY,0,5
HNL,MKE,0,0
HNL,MKK,0,0
HNL,MSP,5,198
HNL,OAK,1,134
HNL,OGG,33,1332
HNL,ONT,1,51
HNL,ORD,1,143
HNL,PDX,4,441
HNL,PHX,3,544
HNL,SAN,3,298
HNL,SEA,11,717
HNL,SFO,9,1002
HNL,SJC,1,177
HNL,SLC,0,45
HNL,SMF,4,339
HNL,SNA,0,78
HNL,STL,0,3
HOU,ABQ,58,572
HOU,ATL,183,924
HOU,AUS,174,1845
HOU,BHM,56,566
HOU,BNA,122,1434
HOU,BWI,102,819
HOU,CLE,0,6
HOU,CRP,112,786
HOU,CVG,40,65
HOU,DAL,755,5551
HOU,DCA,0,0
HOU,DEN,27,190
HOU,DFW,343,479
HOU,DTW,0,0
HOU,ELP,59,614
HOU,EWR,1,12
HOU,FLL,24,310
HOU,HRL,177,1712
HOU,IAD,0,0
HOU,IAH,0,0
HOU,JAN,93,1139
HOU,JAX,10,207
HOU,JFK,20,107
HOU,LAS,100,822
HOU,LAX,67,691
HOU,LBB,0,0
HOU,LGA,30,81
HOU,LIT,29,245
HOU,MAF,26,472
HOU,MCI,0,0
HOU,MCO,69,570
HOU,MDW,152,1230
HOU,MEM,0,0
HOU,MIA,0,0
HOU,MSP,0,0
HOU,MSY,245,3310
HOU,OAK,14,206
HOU,OKC,91,1007
HOU,ORD,0,0
HOU,PHL,53,307
HOU,PHX,118,1169
HOU,PVD,0,0
HOU,RNO,0,0
HOU,RSW,0,0
HOU,SAN,1,33
HOU,SAT,175,2012
HOU,SLC,0,0
HOU,STL,86,1143
HOU,TPA,29,339
HOU,TUL,59,918
HPN,ALB,0,0
HPN,ATL,316,746
HPN,BOS,0,0
HPN,BTV,1,1
HPN,CLE,23,81
HPN,CLT,0,0
HPN,CVG,189,264
HPN,DTW,37,104
HPN,EWR,0,0
HPN,FLL,10,163
HPN,HVN,0,0
HPN,IAD,26,91
HPN,JFK,1,0
HPN,LGA,0,0
HPN,MCO,26,194
HPN,MSP,10,15
HPN,ORD,215,1228
HPN,PBI,24,198
HPN,PIA,0,0
HPN,PIT,0,0
HPN,PVD,0,0
HPN,RDU,0,0
HPN,RSW,3,46
HPN,SWF,0,0
HPN,TPA,1,13
HRL,AUS,5,155
HRL,DAL,0,0
HRL,DFW,0,0
HRL,HOU,122,826
HRL,IAH,61,176
HRL,MFE,0,0
HRL,SAT,8,133
HRL,SHV,0,0
HSV,ATL,279,805
HSV,AUS,0,0
HSV,BHM,0,0
HSV,BNA,0,0
HSV,BTR,0,0
HSV,CLT,1,0
HSV,CVG,207,396
HSV,DCA,159,258
HSV,DEN,3,66
HSV,DFW,205,333
HSV,DTW,8,30
HSV,EWR,31,39
HSV,IAD,1,98
HSV,IAH,32,210
HSV,JAN,0,0
HSV,LGA,1,6
HSV,LIT,0,0
HSV,MCI,0,0
HSV,MCO,47,79
HSV,MEM,7,83
HSV,MLU,0,0
HSV,ORD,86,64
HSV,RDU,0,0
HSV,SHV,0,0
HSV,STL,0,0
HSV,TPA,21,38
HSV,TUL,0,0
HSV,TUS,0,0
HTS,AGS,0,0
HTS,ATL,28,51
HTS,CLT,0,0
HTS,CRW,0,0
HTS,CVG,92,122
HTS,JAN,0,0
HTS,MCN,0,0
HTS,PIT,0,0
HTS,ROA,0,0
HTS,SDF,0,0
HVN,CVG,75,129
HVN,HPN,0,0
HVN,ORD,0,0
IAD,ABE,23,80
IAD,ABQ,16,91
IAD,ALB,36,330
IAD,ATL,211,1782
IAD,ATW,0,0
IAD,AUS,22,322
IAD,BDL,87,851
IAD,BGM,26,96
IAD,BHM,10,182
IAD,BNA,47,742
IAD,BOS,189,2260
IAD,BTV,36,495
IAD,BUF,75,715
IAD,BWI,0,1
IAD,CAE,69,1189
IAD,CHO,26,153
IAD,CHS,71,1144
IAD,CLE,92,1138
IAD,CLT,143,1680
IAD,CMH,31,352
IAD,CRW,60,270
IAD,CVG,436,497
IAD,DAB,9,121
IAD,DAY,28,164
IAD,DCA,0,2
IAD,DEN,193,1367
IAD,DFW,261,557
IAD,DTW,167,1682
IAD,EGE,0,0
IAD,EWR,89,1112
IAD,FLL,67,759
IAD,GSO,46,537
IAD,GSP,62,973
IAD,HOU,0,0
IAD,HPN,54,291
IAD,HSV,17,367
IAD,IAH,55,461
IAD,ILG,0,0
IAD,IND,20,279
IAD,ISP,0,0
IAD,JAX,96,886
IAD,JFK,306,1639
IAD,LAN,2,65
IAD,LAS,109,815
IAD,LAX,294,1898
IAD,LFT,0,1
IAD,LGA,66,870
IAD,LGB,34,558
IAD,MCI,11,209
IAD,MCO,175,1645
IAD,MDT,45,461
IAD,MDW,71,351
IAD,MEM,3,26
IAD,MHT,54,733
IAD,MIA,123,542
IAD,MKE,0,0
IAD,MLB,19,23
IAD,MSP,118,534
IAD,MSY,58,357
IAD,MYR,10,331
IAD,OAK,85,561
IAD,OKC,2,30
IAD,ONT,0,0
IAD,ORD,312,1677
IAD,ORF,67,772
IAD,PBI,9,197
IAD,PDX,50,240
IAD,PHF,0,0
IAD,PHL,23,448
IAD,PHX,94,580
IAD,PIT,84,964
IAD,PVD,38,438
IAD,PWM,58,658
IAD,RDU,74,951
IAD,RIC,12,67
IAD,ROA,45,304
IAD,ROC,51,561
IAD,RSW,2,107
IAD,SAN,99,590
IAD,SAT,11,98
IAD,SAV,51,998
IAD,SCE,35,97
IAD,SDF,7,223
IAD,SEA,86,660
IAD,SFO,226,1513
IAD,SJC,48,192
IAD,SJU,56,310
IAD,SLC,11,164
IAD,SMF,41,216
IAD,SNA,0,0
IAD,SPI,7,107
IAD,SRQ,0,0
IAD,STL,2,8
IAD,STT,2,72
IAD,SWF,17,256
IAD,SYR,35,400
IAD,TLH,0,0
IAD,TPA,104,898
IAD,TUS,4,46
IAD,TYS,32,288
IAH,ABI,22,254
IAH,ABQ,367,920
IAH,ACT,25,233
IAH,AEX,224,429
IAH,AGS,8,14
IAH,AMA,247,586
IAH,ANC,30,124
IAH,ATL,549,1863
IAH,AUS,551,1688
IAH,AVL,75,140
IAH,BDL,35,106
IAH,BFL,92,158
IAH,BHM,420,855
IAH,BNA,457,1080
IAH,BOI,45,73
IAH,BOS,260,786
IAH,BPT,119,308
IAH,BRO,363,626
IAH,BTR,477,1112
IAH,BWI,206,745
IAH,CAE,93,223
IAH,CHA,81,121
IAH,CHS,118,215
IAH,CLE,288,1065
IAH,CLL,93,310
IAH,CLT,397,1164
IAH,CMH,195,476
IAH,COS,328,526
IAH,CRP,487,977
IAH,CRW,90,150
IAH,CVG,697,1044
IAH,DAL,643,1439
IAH,DAY,166,314
IAH,DCA,349,949
IAH,DEN,480,2097
IAH,DFW,903,1919
IAH,DRO,0,0
IAH,DSM,141,296
IAH,DTW,286,1183
IAH,EFD,25,73
IAH,EGE,10,74
IAH,ELP,344,769
IAH,EWR,412,1605
IAH,FLL,253,732
IAH,GPT,324,696
IAH,GRK,124,411
IAH,GRR,137,190
IAH,GSO,166,334
IAH,GSP,174,261
IAH,GUC,4,11
IAH,HDN,31,83
IAH,HNL,54,338
IAH,HOU,0,0
IAH,HRL,232,460
IAH,HSV,225,402
IAH,IAD,217,468
IAH,ICT,287,535
IAH,ILE,32,260
IAH,IND,328,803
IAH,JAC,3,3
IAH,JAN,294,565
IAH,JAX,300,795
IAH,JFK,95,242
IAH,LAS,346,1207
IAH,LAX,629,2256
IAH,LBB,265,567
IAH,LCH,225,489
IAH,LEX,147,265
IAH,LFT,621,1153
IAH,LGA,302,925
IAH,LIT,371,716
IAH,LRD,182,306
IAH,MAF,298,649
IAH,MCI,465,1182
IAH,MCO,299,976
IAH,MDW,0,0
IAH,MEM,441,998
IAH,MFE,438,1165
IAH,MGM,92,139
IAH,MIA,340,969
IAH,MKE,257,480
IAH,MLI,0,0
IAH,MLU,122,465
IAH,MOB,262,490
IAH,MSN,0,0
IAH,MSP,405,1299
IAH,MSY,515,1611
IAH,MTJ,43,124
IAH,OAK,143,485
IAH,OGG,6,53
IAH,OKC,455,1093
IAH,OMA,382,850
IAH,ONT,173,470
IAH,ORD,455,1623
IAH,ORF,202,397
IAH,PBI,158,497
IAH,PDX,194,659
IAH,PHL,265,1121
IAH,PHX,478,1889
IAH,PIA,0,0
IAH,PIH,0,0
IAH,PIT,258,613
IAH,PNS,275,584
IAH,PSP,94,198
IAH,PVD,0,0
IAH,RDU,302,795
IAH,RIC,144,291
IAH,RNO,67,161
IAH,RSW,154,407
IAH,SAN,320,1000
IAH,SAT,583,1906
IAH,SAV,187,307
IAH,SBA,0,0
IAH,SDF,213,395
IAH,SEA,362,1391
IAH,SFO,363,1272
IAH,SHV,300,673
IAH,SJC,152,484
IAH,SJT,23,207
IAH,SJU,77,250
IAH,SLC,333,1197
IAH,SMF,146,502
IAH,SNA,251,698
IAH,SRQ,46,74
IAH,STL,333,671
IAH,TLH,159,282
IAH,TPA,270,843
IAH,TUL,429,1006
IAH,TUS,286,709
IAH,TXK,17,133
IAH,TYR,26,232
IAH,TYS,227,407
IAH,VCT,24,237
IAH,VPS,193,366
IAH,XNA,220,501
ICT,AMA,0,0
ICT,ATL,305,1004
ICT,COS,0,0
ICT,CPR,0,0
ICT,CVG,39,56
ICT,DCA,0,0
ICT,DEN,43,569
ICT,DFW,162,548
ICT,IAH,83,252
ICT,LAS,0,0
ICT,LAX,5,31
ICT,LGA,0,0
ICT,LIT,0,0
ICT,LNK,0,0
ICT,MCI,0,0
ICT,MCO,1,2
ICT,MDW,0,0
ICT,MEM,12,61
ICT,MSP,7,62
ICT,OKC,0,0
ICT,OMA,0,0
ICT,ORD,114,639
ICT,PDX,0,0
ICT,PHX,3,101
ICT,PIA,0,0
ICT,PIT,0,0
ICT,SAT,0,0
ICT,SEA,0,0
ICT,SGF,0,0
ICT,SLC,0,11
ICT,SPI,0,0
ICT,STL,0,0
ICT,TUL,0,0
IDA,BZN,0,1
IDA,CYS,0,0
IDA,DEN,15,115
IDA,DFW,0,0
IDA,GJT,0,0
IDA,JAC,0,2
IDA,MSP,10,86
IDA,OGD,0,0
IDA,ORD,0,0
IDA,PIH,0,0
IDA,SLC,193,606
ILE,BPT,0,0
ILE,DFW,42,49
ILE,GRK,0,0
ILE,IAH,54,188
ILG,ATL,19,79
ILG,IAD,0,0
ILM,ATL,272,728
ILM,BWI,0,0
ILM,CLT,32,373
ILM,CVG,46,52
ILM,FLO,0,0
ILM,GSO,0,0
ILM,MCN,0,0
ILM,MYR,0,0
ILM,ORF,0,0
ILM,PHL,0,0
ILM,RDU,0,0
IND,ABE,0,0
IND,ABI,0,0
IND,ATL,166,722
IND,BDL,2,55
IND,BNA,0,0
IND,BOS,11,87
IND,BWI,47,282
IND,CAK,0,0
IND,CLE,23,196
IND,CLT,50,529
IND,CMH,0,0
IND,COS,0,0
IND,CVG,199,283
IND,DAY,0,0
IND,DCA,25,199
IND,DEN,46,562
IND,DET,0,0
IND,DFW,232,560
IND,DSM,0,0
IND,DTW,151,774
IND,EVV,0,0
IND,EWR,38,285
IND,FLL,17,250
IND,FWA,0,0
IND,GRR,0,0
IND,HOU,0,0
IND,IAD,12,101
IND,IAH,45,477
IND,JAN,0,0
IND,JAX,12,195
IND,JFK,45,112
IND,LAS,38,500
IND,LAX,17,324
IND,LEX,1,0
IND,LGA,94,294
IND,LIT,0,0
IND,LNK,0,0
